case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:36:45:372,Della,normal,normal,"-"
1,2,Activity N,2020-06-27 14:53:10:659,Roy,normal,normal,"-"
1,3,Activity AE,2020-06-27 15:50:53:181,Hoyt,normal,normal,"-"
1,4,Activity AF,2020-06-27 16:44:28:360,Rossie,normal,normal,"-"
1,5,Activity O,2020-06-27 17:16:42:779,Junior,normal,normal,"-"
1,6,Activity B,2020-06-27 18:12:25:106,Deloras,normal,normal,"-"
1,7,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:36:55:372,Alyce,normal,normal,"-"
2,2,Activity N,2020-06-27 15:36:09:766,Wilton,normal,normal,"-"
2,3,Activity Y,2020-06-27 16:23:06:388,Lourdes,normal,normal,"-"
2,4,Activity AD,2020-06-27 17:21:12:848,Brant,normal,normal,"-"
2,5,Activity Z,2020-06-27 18:01:03:230,Michaele,normal,normal,"-"
2,6,Activity O,2020-06-27 18:53:40:231,Keven,normal,normal,"-"
2,7,Activity B,2020-06-27 19:47:04:626,Grayce,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:37:05:372,Della,normal,normal,"-"
3,2,Activity N,2020-06-27 15:20:20:069,Earl,normal,normal,"-"
3,3,Activity P,2020-06-27 16:19:01:966,Emily,normal,normal,"-"
3,4,Activity Q,2020-06-27 16:55:25:904,Della,normal,normal,"-"
3,5,Activity O,2020-06-27 17:45:38:748,Charles,normal,normal,"-"
3,6,Activity B,2020-06-27 18:45:29:810,Brian,normal,normal,"-"
3,7,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:37:15:372,Della,normal,normal,"-"
4,2,Activity N,2020-06-27 15:02:50:643,Brant,normal,normal,"-"
4,3,Activity R,2020-06-27 15:52:39:004,Sherell,normal,normal,"-"
4,4,Activity U,2020-06-27 16:30:46:763,Ling,normal,normal,"-"
4,5,Activity S,2020-06-27 17:14:48:525,Vickie,normal,normal,"-"
4,6,Activity O,2020-06-27 18:09:38:321,Lucy,normal,normal,"-"
4,7,Activity B,2020-06-27 18:46:04:240,Melany,normal,normal,"-"
4,8,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:37:25:372,Alyce,normal,normal,"-"
5,2,Activity N,2020-06-27 15:24:24:018,Brant,normal,normal,"-"
5,3,Activity AG,2020-06-27 16:20:15:910,Sandra,normal,normal,"-"
5,4,Activity AH,2020-06-27 17:10:19:018,Jamika,normal,normal,"-"
5,5,Activity O,2020-06-27 18:03:37:386,Howard,normal,normal,"-"
5,6,Activity B,2020-06-27 19:01:36:055,Deloras,normal,normal,"-"
5,7,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:37:35:372,Della,normal,normal,"-"
6,2,Activity N,2020-06-27 15:20:54:712,Roy,normal,normal,"-"
6,3,Activity AE,2020-06-27 16:14:27:760,Hoyt,normal,normal,"-"
6,4,Activity AF,2020-06-27 16:59:52:105,Rossie,normal,normal,"-"
6,5,Activity O,2020-06-27 17:26:35:304,Jamika,normal,normal,"-"
6,6,Activity B,2020-06-27 18:20:54:251,Gema,normal,normal,"-"
6,7,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 14:37:45:372,Della,normal,normal,"-"
7,2,Activity N,2020-06-27 15:21:47:769,Hassie,normal,normal,"-"
7,3,Activity AG,2020-06-27 16:12:35:298,Sandra,normal,normal,"-"
7,4,Activity AH,2020-06-27 17:10:10:366,Jamika,normal,normal,"-"
7,5,Activity O,2020-06-27 17:27:35:759,Howard,normal,normal,"-"
7,6,Activity B,2020-06-27 18:14:33:791,Grayce,normal,normal,"-"
7,7,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 14:37:55:372,Della,normal,normal,"-"
8,2,Activity N,2020-06-27 15:01:19:328,Brant,normal,normal,"-"
8,3,Activity AG,2020-06-27 16:01:13:514,Sandra,normal,normal,"-"
8,4,Activity AH,2020-06-27 16:53:29:410,Jamika,normal,normal,"-"
8,5,Activity O,2020-06-27 17:10:32:505,Howard,normal,normal,"-"
8,6,Activity B,2020-06-27 18:07:10:500,Deloras,normal,normal,"-"
8,7,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 14:38:05:372,Della,normal,normal,"-"
9,2,Activity N,2020-06-27 15:11:59:958,Brant,normal,normal,"-"
9,3,Activity AG,2020-06-27 16:10:57:314,Sandra,normal,normal,"-"
9,4,Activity AH,2020-06-27 17:07:29:560,Jamika,normal,normal,"-"
9,5,Activity O,2020-06-27 17:40:13:187,Howard,normal,normal,"-"
9,6,Activity B,2020-06-27 18:28:50:212,Deloras,normal,normal,"-"
9,7,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 14:38:15:372,Della,normal,normal,"-"
10,2,Activity N,2020-06-27 15:05:40:313,Doretta,normal,normal,"-"
10,3,Activity R,2020-06-27 15:59:46:861,Sherell,normal,normal,"-"
10,4,Activity U,2020-06-27 16:31:35:491,Ling,normal,normal,"-"
10,5,Activity S,2020-06-27 17:27:53:634,Vickie,normal,normal,"-"
10,6,Activity O,2020-06-27 18:24:33:587,Hoyt,normal,normal,"-"
10,7,Activity B,2020-06-27 19:07:28:153,Deloras,normal,normal,"-"
10,8,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 14:38:25:372,Della,normal,normal,"-"
11,2,Activity N,2020-06-27 15:29:53:849,Brant,normal,normal,"-"
11,3,Activity R,2020-06-27 16:14:54:891,Carmella,normal,normal,"-"
11,4,Activity U,2020-06-27 16:45:25:474,Ling,normal,normal,"-"
11,5,Activity S,2020-06-27 17:40:04:940,Vickie,normal,normal,"-"
11,6,Activity O,2020-06-27 18:35:14:015,Junior,normal,normal,"-"
11,7,Activity B,2020-06-27 19:09:47:656,Tiffiny,normal,normal,"-"
11,8,■,,,,,""
12,0,▶,,,,,""
12,1,Activity A,2020-06-27 14:38:35:372,Alpha,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,2,Activity N,2020-06-27 15:02:03:254,Jimmy,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,3,Activity AG,2020-06-27 15:59:21:764,Sharee,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,4,Activity AH,2020-06-27 16:31:58:541,Jamika,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,5,Activity O,2020-06-27 16:57:03:535,Michaele,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,6,Activity B,2020-06-27 17:43:24:067,Deloras,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
12,7,■,,,,,""
13,0,▶,,,,,""
13,1,Activity A,2020-06-27 14:38:45:372,Alyce,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,2,Activity N,2020-06-27 15:38:05:454,Roy,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,3,Activity AE,2020-06-27 16:25:03:579,Hoyt,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,4,Activity AF,2020-06-27 17:12:35:518,Alpha,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,5,Activity O,2020-06-27 18:04:37:414,Jamika,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,6,Activity B,2020-06-27 18:55:33:002,Marilyn,normal,anomalous,"{'index': [3, 5], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Rossie', 'Melany']}"
13,7,■,,,,,""
14,0,▶,,,,,""
14,1,Activity A,2020-06-27 14:38:55:372,Della,normal,normal,"-"
14,2,Activity N,2020-06-27 15:13:32:072,Roseanne,normal,normal,"-"
14,3,Activity P,2020-06-27 16:02:26:555,James,normal,normal,"-"
14,4,Activity Q,2020-06-27 16:47:26:027,Della,normal,normal,"-"
14,5,Activity O,2020-06-27 17:31:04:020,Hugo,normal,normal,"-"
14,6,Activity B,2020-06-27 18:17:46:777,Melany,normal,normal,"-"
14,7,■,,,,,""
15,0,▶,,,,,""
15,1,Activity A,2020-06-27 14:39:05:372,Della,normal,normal,"-"
15,2,Activity N,2020-06-27 15:06:03:530,Hoyt,normal,normal,"-"
15,3,Activity R,2020-06-27 15:59:58:056,Vickie,normal,normal,"-"
15,4,Activity X,2020-06-27 16:48:07:407,Johnny,normal,normal,"-"
15,5,Activity S,2020-06-27 17:46:08:610,Grayce,normal,normal,"-"
15,6,Activity O,2020-06-27 18:40:31:297,Jamika,normal,normal,"-"
15,7,Activity B,2020-06-27 19:21:46:792,Gema,normal,normal,"-"
15,8,■,,,,,""
16,0,▶,,,,,""
16,1,Activity A,2020-06-27 14:39:15:372,Keven,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
16,2,Activity N,2020-06-27 15:03:35:562,Brant,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
16,3,Activity AG,2020-06-27 16:00:05:174,Lisa,normal,anomalous,"{'index': [0, 2, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Della', 'Sandra', 'Howard']}"
