case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:36:51:928,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:52:23:197,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:41:06:332,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 16:21:22:639,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 16:36:54:795,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 17:23:24:520,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 18:01:57:026,Rossie,normal,normal,"-"
1,8,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:37:01:928,Joe,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,2,Activity BC,2020-06-27 15:18:26:506,Micheline,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,3,Activity B,2020-06-27 16:18:11:360,Deloras,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,4,Activity A,2020-06-27 17:04:41:805,Joe,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,5,Activity BC,2020-06-27 18:01:48:095,Micheline,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,6,Activity B,2020-06-27 18:58:39:102,Deloras,normal,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2,7,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:37:11:928,Sharee,normal,normal,"-"
3,2,Activity BZ,2020-06-27 14:56:42:335,Frances,normal,normal,"-"
3,3,Activity B,2020-06-27 15:51:03:081,Steve,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:37:21:928,Seth,normal,normal,"-"
4,2,Activity BC,2020-06-27 15:17:49:097,Micheline,normal,normal,"-"
4,3,Activity B,2020-06-27 16:13:12:945,Tiffiny,normal,normal,"-"
4,4,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:37:31:928,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 14:56:03:815,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 15:46:14:897,Elisha,normal,normal,"-"
5,4,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:37:41:928,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 15:20:23:772,Micheline,normal,normal,"-"
