case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:03:00:076,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 17:47:11:780,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 18:33:28:903,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 19:21:36:250,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 20:17:17:458,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 21:11:05:310,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 21:49:57:273,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 22:35:30:793,Michaele,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:03:10:076,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 17:27:25:556,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 18:23:00:605,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 18:55:40:660,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 19:15:29:989,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 20:12:41:923,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 20:55:33:239,Alpha,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:03:20:076,Shandi,normal,normal,"-"
3,2,Activity Y,2020-06-27 17:59:35:372,Marilyn,normal,normal,"-"
3,3,Activity B,2020-06-27 18:53:56:467,Michaele,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:03:30:076,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 17:38:04:160,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 18:23:16:649,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 19:00:08:433,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 19:40:43:696,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 20:34:00:606,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 21:19:56:784,Gema,normal,normal,"-"
4,8,Activity B,2020-06-27 21:42:23:345,Carmella,normal,normal,"-"
4,9,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:03:40:076,Doretta,normal,normal,"-"
5,2,Activity C,2020-06-27 17:53:58:399,Della,normal,normal,"-"
5,3,Activity G,2020-06-27 18:44:18:953,Steve,normal,normal,"-"
5,4,Activity D,2020-06-27 19:42:38:285,Deloras,normal,normal,"-"
5,5,Activity I,2020-06-27 20:42:18:133,Howard,normal,normal,"-"
5,6,Activity M,2020-06-27 21:33:19:958,Howard,normal,normal,"-"
5,7,Activity J,2020-06-27 22:14:58:631,Brian,normal,normal,"-"
5,8,Activity B,2020-06-27 23:03:37:478,Michaele,normal,normal,"-"
5,9,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:03:50:076,Keven,normal,normal,"-"
6,2,Activity O,2020-06-27 17:40:29:545,Brian,normal,normal,"-"
6,3,Activity U,2020-06-27 18:36:16:107,Velda,normal,normal,"-"
6,4,Activity X,2020-06-27 19:18:44:146,Jin,normal,normal,"-"
6,5,Activity V,2020-06-27 19:50:38:505,Maryellen,normal,normal,"-"
6,6,Activity P,2020-06-27 20:48:00:050,Ryan,normal,normal,"-"
6,7,Activity B,2020-06-27 21:25:34:997,Maryellen,normal,normal,"-"
6,8,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:04:00:076,Rossana,normal,normal,"-"
7,2,Activity O,2020-06-27 17:59:42:162,Ronald,normal,normal,"-"
7,3,Activity U,2020-06-27 18:58:19:589,Jimmy,normal,normal,"-"
7,4,Activity W,2020-06-27 19:40:43:218,Evelin,normal,normal,"-"
7,5,Activity V,2020-06-27 20:09:59:326,Jamika,normal,normal,"-"
7,6,Activity P,2020-06-27 21:00:35:673,Ryan,normal,normal,"-"
7,7,Activity B,2020-06-27 21:32:11:587,Alpha,normal,normal,"-"
7,8,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:04:10:076,Micheline,normal,normal,"-"
8,2,Activity Y,2020-06-27 17:59:28:057,Johnny,normal,normal,"-"
8,3,Activity B,2020-06-27 18:49:41:097,Michaele,normal,normal,"-"
8,4,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:04:20:076,Keven,normal,normal,"-"
9,2,Activity O,2020-06-27 17:49:25:035,Ronald,normal,normal,"-"
9,3,Activity U,2020-06-27 18:37:48:208,Velda,normal,normal,"-"
9,4,Activity X,2020-06-27 19:17:38:826,Pam,normal,normal,"-"
9,5,Activity V,2020-06-27 19:33:05:763,Maryellen,normal,normal,"-"
9,6,Activity P,2020-06-27 20:22:04:635,Ryan,normal,normal,"-"
9,7,Activity B,2020-06-27 20:56:51:512,Alpha,normal,normal,"-"
9,8,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 17:04:30:076,Shandi,normal,normal,"-"
10,2,Activity Y,2020-06-27 17:31:29:372,Johnny,normal,normal,"-"
10,3,Activity B,2020-06-27 18:29:58:526,Michaele,normal,normal,"-"
10,4,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 17:04:40:076,Doretta,normal,normal,"-"
11,2,Activity C,2020-06-27 17:56:36:413,Wilton,normal,normal,"-"
