case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:00:41:794,normal,normal,-,"-"
1,2,Activity AI,2020-06-27 14:44:31:158,normal,normal,-,"-"
1,3,Activity AL,2020-06-27 15:43:45:033,normal,normal,-,"-"
1,4,Activity AM,2020-06-27 16:14:44:757,normal,normal,-,"-"
1,5,Activity AN,2020-06-27 16:38:07:448,normal,normal,-,"-"
1,6,Activity AO,2020-06-27 17:32:30:801,normal,normal,-,"-"
1,7,Activity AJ,2020-06-27 18:06:45:089,normal,normal,-,"-"
1,8,Activity B,2020-06-27 19:00:42:209,normal,normal,-,"-"
1,9,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:00:51:794,normal,normal,-,"-"
2,2,Activity C,2020-06-27 14:59:33:761,normal,normal,-,"-"
2,3,Activity D,2020-06-27 15:50:17:833,normal,normal,-,"-"
2,4,Activity E,2020-06-27 16:45:55:634,normal,normal,-,"-"
2,5,Activity I,2020-06-27 17:32:56:730,normal,normal,-,"-"
2,6,Activity F,2020-06-27 18:26:50:584,normal,normal,-,"-"
2,7,Activity J,2020-06-27 18:57:49:754,normal,normal,-,"-"
2,8,Activity K,2020-06-27 19:24:53:540,normal,normal,-,"-"
2,9,Activity B,2020-06-27 20:10:13:662,normal,normal,-,"-"
2,10,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:01:01:794,normal,normal,-,"-"
3,2,Activity AI,2020-06-27 14:45:51:900,normal,normal,-,"-"
3,3,Activity AL,2020-06-27 15:31:10:422,normal,normal,-,"-"
3,4,Activity AM,2020-06-27 16:15:48:614,normal,normal,-,"-"
3,5,Activity AN,2020-06-27 17:12:28:914,normal,normal,-,"-"
3,6,Activity AO,2020-06-27 18:00:04:360,normal,normal,-,"-"
3,7,Activity AJ,2020-06-27 18:32:31:495,normal,normal,-,"-"
3,8,Activity B,2020-06-27 19:16:01:030,normal,normal,-,"-"
3,9,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:01:11:794,normal,normal,-,"-"
4,2,Activity AT,2020-06-27 14:16:48:122,normal,normal,-,"-"
4,3,Activity AY,2020-06-27 15:04:17:797,normal,normal,-,"-"
4,4,Activity AZ,2020-06-27 15:53:21:521,normal,normal,-,"-"
4,5,Activity BA,2020-06-27 16:11:18:083,normal,normal,-,"-"
4,6,Activity BB,2020-06-27 17:10:26:398,normal,normal,-,"-"
4,7,Activity AU,2020-06-27 18:05:16:851,normal,normal,-,"-"
4,8,Activity B,2020-06-27 18:56:17:046,normal,normal,-,"-"
4,9,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:01:21:794,normal,normal,-,"-"
5,2,Activity AI,2020-06-27 14:34:37:617,normal,normal,-,"-"
5,3,Activity AP,2020-06-27 15:24:04:717,normal,normal,-,"-"
5,4,Activity AQ,2020-06-27 16:06:40:919,normal,normal,-,"-"
5,5,Activity AR,2020-06-27 16:31:08:892,normal,normal,-,"-"
5,6,Activity AS,2020-06-27 17:21:21:214,normal,normal,-,"-"
5,7,Activity AJ,2020-06-27 18:06:09:004,normal,normal,-,"-"
5,8,Activity B,2020-06-27 18:58:13:221,normal,normal,-,"-"
5,9,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:01:31:794,normal,normal,-,"-"
6,2,Activity AT,2020-06-27 14:17:38:176,normal,normal,-,"-"
6,3,Activity AY,2020-06-27 15:14:33:267,normal,normal,-,"-"
6,4,Activity AZ,2020-06-27 15:58:37:886,normal,normal,-,"-"
6,5,Activity BA,2020-06-27 16:46:49:449,normal,normal,-,"-"
6,6,Activity BB,2020-06-27 17:45:36:613,normal,normal,-,"-"
6,7,Activity AU,2020-06-27 18:24:36:312,normal,normal,-,"-"
6,8,Activity B,2020-06-27 18:42:46:187,normal,normal,-,"-"
6,9,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:01:41:794,normal,normal,-,"-"
7,2,Activity AI,2020-06-27 14:54:53:043,normal,normal,-,"-"
7,3,Activity AL,2020-06-27 15:41:26:305,normal,normal,-,"-"
7,4,Activity AM,2020-06-27 16:35:38:662,normal,normal,-,"-"
7,5,Activity AN,2020-06-27 17:28:54:882,normal,normal,-,"-"
7,6,Activity AO,2020-06-27 18:14:43:434,normal,normal,-,"-"
7,7,Activity AJ,2020-06-27 19:09:49:202,normal,normal,-,"-"
7,8,Activity B,2020-06-27 19:55:30:523,normal,normal,-,"-"
7,9,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:01:51:794,normal,normal,-,"-"
8,2,Activity C,2020-06-27 14:34:43:167,normal,normal,-,"-"
8,3,Activity D,2020-06-27 15:19:54:253,normal,normal,-,"-"
8,4,Activity E,2020-06-27 15:56:47:553,normal,normal,-,"-"
8,5,Activity I,2020-06-27 16:43:35:425,normal,normal,-,"-"
8,6,Activity F,2020-06-27 17:36:38:044,normal,normal,-,"-"
8,7,Activity J,2020-06-27 18:14:29:593,normal,normal,-,"-"
8,8,Activity K,2020-06-27 18:32:29:515,normal,normal,-,"-"
8,9,Activity B,2020-06-27 19:21:49:327,normal,normal,-,"-"
8,10,■,-,-,-,-,"-"
9,0,▶,-,-,-,-,"-"
9,1,Activity A,2020-06-27 14:02:01:794,normal,normal,-,"-"
9,2,Activity L,2020-06-27 14:59:15:797,normal,normal,-,"-"
9,3,Activity N,2020-06-27 15:56:17:385,normal,normal,-,"-"
9,4,Activity M,2020-06-27 16:32:24:701,normal,normal,-,"-"
9,5,Activity R,2020-06-27 17:03:25:744,normal,normal,-,"-"
9,6,Activity V,2020-06-27 17:57:23:422,normal,normal,-,"-"
9,7,Activity S,2020-06-27 18:52:17:204,normal,normal,-,"-"
9,8,Activity B,2020-06-27 19:16:53:160,normal,normal,-,"-"
9,9,■,-,-,-,-,"-"
10,0,▶,-,-,-,-,"-"
10,1,Activity A,2020-06-27 14:02:11:794,normal,normal,-,"-"
10,2,Activity L,2020-06-27 14:37:17:559,normal,normal,-,"-"
10,3,Activity P,2020-06-27 15:25:48:497,normal,normal,-,"-"
10,4,Activity Q,2020-06-27 16:12:00:931,normal,normal,-,"-"
10,5,Activity M,2020-06-27 17:09:47:055,normal,normal,-,"-"
10,6,Activity R,2020-06-27 17:57:52:496,normal,normal,-,"-"
10,7,Activity W,2020-06-27 18:45:02:822,normal,normal,-,"-"
10,8,Activity Y,2020-06-27 19:02:33:234,normal,normal,-,"-"
10,9,Activity X,2020-06-27 19:47:53:373,normal,normal,-,"-"
10,10,Activity S,2020-06-27 20:45:36:259,normal,normal,-,"-"
10,11,Activity B,2020-06-27 21:14:42:732,normal,normal,-,"-"
10,12,■,-,-,-,-,"-"
11,0,▶,-,-,-,-,"-"
11,1,Activity A,2020-06-27 14:02:21:794,normal,normal,-,"-"
11,2,Activity AI,2020-06-27 14:59:37:962,normal,normal,-,"-"
11,3,Activity AL,2020-06-27 15:54:46:143,normal,normal,-,"-"
11,4,Activity AM,2020-06-27 16:29:33:584,normal,normal,-,"-"
11,5,Activity AN,2020-06-27 17:20:49:173,normal,normal,-,"-"
11,6,Activity AO,2020-06-27 18:17:42:497,normal,normal,-,"-"
11,7,Activity AJ,2020-06-27 18:48:39:834,normal,normal,-,"-"
11,8,Activity B,2020-06-27 19:07:17:708,normal,normal,-,"-"
11,9,■,-,-,-,-,"-"
12,0,▶,-,-,-,-,"-"
12,1,Activity A,2020-06-27 14:02:31:794,normal,normal,-,"-"
12,2,Activity AI,2020-06-27 14:58:40:945,normal,normal,-,"-"
12,3,Activity AP,2020-06-27 15:44:00:859,normal,normal,-,"-"
12,4,Activity AQ,2020-06-27 16:31:09:610,normal,normal,-,"-"
12,5,Activity AR,2020-06-27 16:50:59:390,normal,normal,-,"-"
12,6,Activity AS,2020-06-27 17:43:17:933,normal,normal,-,"-"
12,7,Activity AJ,2020-06-27 18:16:24:422,normal,normal,-,"-"
12,8,Activity B,2020-06-27 19:14:14:198,normal,normal,-,"-"
12,9,■,-,-,-,-,"-"
13,0,▶,-,-,-,-,"-"
13,1,Activity A,2020-06-27 14:02:41:794,normal,normal,-,"-"
13,2,Activity C,2020-06-27 14:35:04:703,normal,normal,-,"-"
13,3,Activity D,2020-06-27 15:29:37:148,normal,normal,-,"-"
13,4,Activity E,2020-06-27 16:00:02:988,normal,normal,-,"-"
13,5,Activity I,2020-06-27 16:52:32:931,normal,normal,-,"-"
13,6,Activity F,2020-06-27 17:48:05:042,normal,normal,-,"-"
13,7,Activity J,2020-06-27 18:42:41:496,normal,normal,-,"-"
13,8,Activity K,2020-06-27 19:33:09:638,normal,normal,-,"-"
13,9,Activity B,2020-06-27 20:19:45:909,normal,normal,-,"-"
13,10,■,-,-,-,-,"-"
14,0,▶,-,-,-,-,"-"
14,1,Activity A,2020-06-27 14:02:51:794,normal,normal,-,"-"
14,2,Activity C,2020-06-27 14:53:50:618,normal,normal,-,"-"
14,3,Activity D,2020-06-27 15:53:00:387,normal,normal,-,"-"
14,4,Activity E,2020-06-27 16:28:11:691,normal,normal,-,"-"
14,5,Activity I,2020-06-27 16:48:47:824,normal,normal,-,"-"
14,6,Activity F,2020-06-27 17:46:26:301,normal,normal,-,"-"
14,7,Activity J,2020-06-27 18:30:39:938,normal,normal,-,"-"
14,8,Activity K,2020-06-27 19:12:12:823,normal,normal,-,"-"
14,9,Activity B,2020-06-27 20:07:28:155,normal,normal,-,"-"
14,10,■,-,-,-,-,"-"
15,0,▶,-,-,-,-,"-"
15,1,Activity A,2020-06-27 14:03:01:794,normal,normal,-,"-"
