case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:00:47:719,Sherlene,normal,normal,"-"
1,2,Activity B,2020-06-27 14:22:47:270,Earl,normal,normal,"-"
1,3,Activity C,2020-06-27 15:21:41:023,Brant,normal,normal,"-"
1,4,Activity D,2020-06-27 16:12:17:855,Lourdes,normal,normal,"-"
1,5,Activity E,2020-06-27 17:08:12:793,Hugo,normal,normal,"-"
1,6,Activity G,2020-06-27 17:54:35:647,Lourdes,normal,normal,"-"
1,7,Activity H,2020-06-27 18:43:05:204,Hoyt,normal,normal,"-"
1,8,Activity I,2020-06-27 19:35:36:536,Jack,normal,normal,"-"
1,9,Activity J,2020-06-27 20:27:10:778,Sonia,normal,normal,"-"
1,10,Activity F,2020-06-27 21:26:56:452,Howard,normal,normal,"-"
1,11,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:00:57:719,Sherlene,normal,normal,"-"
2,2,Activity B,2020-06-27 14:30:08:898,Doretta,normal,normal,"-"
2,3,Activity C,2020-06-27 15:22:03:128,Brant,normal,normal,"-"
2,4,Activity D,2020-06-27 16:20:02:672,Lourdes,normal,normal,"-"
2,5,Activity E,2020-06-27 16:48:44:828,Paul,normal,normal,"-"
2,6,Activity T,2020-06-27 17:36:50:382,Ryan,normal,normal,"-"
2,7,Activity F,2020-06-27 18:08:21:783,Lisa,normal,normal,"-"
2,8,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:01:07:719,Sherlene,normal,normal,"-"
3,2,Activity B,2020-06-27 14:31:40:422,Earl,normal,normal,"-"
3,3,Activity C,2020-06-27 15:30:56:401,Brant,normal,normal,"-"
3,4,Activity D,2020-06-27 16:20:54:108,Lourdes,normal,normal,"-"
3,5,Activity E,2020-06-27 17:00:48:309,Tiffiny,normal,normal,"-"
3,6,Activity K,2020-06-27 17:57:20:832,Melany,normal,normal,"-"
3,7,Activity O,2020-06-27 18:52:19:705,Melany,normal,normal,"-"
3,8,Activity P,2020-06-27 19:09:01:819,Jimmy,normal,normal,"-"
3,9,Activity L,2020-06-27 19:58:47:296,Amanda,normal,normal,"-"
3,10,Activity F,2020-06-27 20:40:51:637,Emily,normal,normal,"-"
3,11,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:01:17:719,Sherlene,normal,normal,"-"
4,2,Activity B,2020-06-27 14:39:02:032,Doretta,normal,normal,"-"
