case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:00:45:214,normal,normal,-,"-"
1,2,Activity C,2020-06-27 14:34:11:909,normal,normal,-,"-"
1,3,Activity D,2020-06-27 15:26:40:236,normal,normal,-,"-"
1,4,Activity E,2020-06-27 16:14:17:482,normal,normal,-,"-"
1,5,Activity H,2020-06-27 17:11:21:595,normal,normal,-,"-"
1,6,Activity F,2020-06-27 18:08:58:636,normal,normal,-,"-"
1,7,Activity I,2020-06-27 18:47:08:392,normal,normal,-,"-"
1,8,Activity M,2020-06-27 19:03:08:968,normal,normal,-,"-"
1,9,Activity N,2020-06-27 19:48:33:087,normal,normal,-,"-"
1,10,Activity J,2020-06-27 20:38:28:973,normal,normal,-,"-"
1,11,Activity B,2020-06-27 21:22:20:957,normal,normal,-,"-"
1,12,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:00:55:214,normal,normal,-,"-"
2,2,Activity C,2020-06-27 14:53:38:921,normal,normal,-,"-"
2,3,Activity D,2020-06-27 15:47:09:511,normal,normal,-,"-"
2,4,Activity E,2020-06-27 16:18:19:943,normal,normal,-,"-"
2,5,Activity H,2020-06-27 16:35:37:633,normal,normal,-,"-"
2,6,Activity F,2020-06-27 17:31:36:082,normal,normal,-,"-"
2,7,Activity I,2020-06-27 18:15:17:075,normal,normal,-,"-"
2,8,Activity M,2020-06-27 18:33:33:010,normal,normal,-,"-"
2,9,Activity N,2020-06-27 19:25:51:770,normal,normal,-,"-"
2,10,Activity J,2020-06-27 20:22:41:012,normal,normal,-,"-"
2,11,Activity B,2020-06-27 20:50:08:604,normal,normal,-,"-"
2,12,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:01:05:214,normal,normal,-,"-"
3,2,Activity C,2020-06-27 14:26:59:110,normal,normal,-,"-"
3,3,Activity D,2020-06-27 15:21:52:729,normal,normal,-,"-"
3,4,Activity E,2020-06-27 16:00:54:807,normal,normal,-,"-"
3,5,Activity H,2020-06-27 16:56:08:584,normal,normal,-,"-"
3,6,Activity F,2020-06-27 17:50:44:651,normal,normal,-,"-"
3,7,Activity I,2020-06-27 18:34:38:086,normal,normal,-,"-"
3,8,Activity M,2020-06-27 19:14:54:010,normal,normal,-,"-"
3,9,Activity N,2020-06-27 20:14:28:435,normal,normal,-,"-"
3,10,Activity J,2020-06-27 20:46:37:022,normal,normal,-,"-"
3,11,Activity B,2020-06-27 21:31:54:484,normal,normal,-,"-"
3,12,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:01:15:214,normal,normal,-,"-"
4,2,Activity AB,2020-06-27 14:49:19:268,normal,normal,-,"-"
4,3,Activity AE,2020-06-27 15:34:44:277,normal,normal,-,"-"
4,4,Activity AC,2020-06-27 16:19:19:818,normal,normal,-,"-"
4,5,Activity AG,2020-06-27 16:55:31:493,normal,normal,-,"-"
4,6,Activity AJ,2020-06-27 17:47:16:440,normal,normal,-,"-"
4,7,Activity AH,2020-06-27 18:29:00:655,normal,normal,-,"-"
4,8,Activity AL,2020-06-27 19:12:13:184,normal,normal,-,"-"
4,9,Activity AO,2020-06-27 20:03:05:339,normal,normal,-,"-"
4,10,Activity AM,2020-06-27 20:45:32:573,normal,normal,-,"-"
4,11,Activity AP,2020-06-27 21:22:12:446,normal,normal,-,"-"
4,12,Activity B,2020-06-27 21:43:31:874,normal,normal,-,"-"
4,13,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:01:25:214,normal,normal,-,"-"
5,2,Activity AB,2020-06-27 14:55:38:352,normal,normal,-,"-"
5,3,Activity AD,2020-06-27 15:46:19:149,normal,normal,-,"-"
5,4,Activity AC,2020-06-27 16:31:17:963,normal,normal,-,"-"
5,5,Activity AG,2020-06-27 17:11:26:177,normal,normal,-,"-"
5,6,Activity AJ,2020-06-27 18:04:59:556,normal,normal,-,"-"
5,7,Activity AH,2020-06-27 18:39:08:721,normal,normal,-,"-"
5,8,Activity AL,2020-06-27 19:08:19:270,normal,normal,-,"-"
5,9,Activity AO,2020-06-27 19:56:27:780,normal,normal,-,"-"
5,10,Activity AM,2020-06-27 20:28:01:403,normal,normal,-,"-"
5,11,Activity AP,2020-06-27 20:51:08:339,normal,normal,-,"-"
5,12,Activity B,2020-06-27 21:07:28:028,normal,normal,-,"-"
5,13,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:01:35:214,normal,normal,-,"-"
6,2,Activity Q,2020-06-27 14:54:35:564,normal,normal,-,"-"
6,3,Activity R,2020-06-27 15:41:55:716,normal,normal,-,"-"
6,4,Activity S,2020-06-27 16:13:42:834,normal,normal,-,"-"
6,5,Activity T,2020-06-27 16:58:31:953,normal,normal,-,"-"
6,6,Activity U,2020-06-27 17:54:52:125,normal,normal,-,"-"
6,7,Activity V,2020-06-27 18:50:23:987,normal,normal,-,"-"
6,8,Activity AA,2020-06-27 19:12:44:813,normal,normal,-,"-"
6,9,Activity W,2020-06-27 20:07:17:290,normal,normal,-,"-"
6,10,Activity B,2020-06-27 20:55:26:154,normal,normal,-,"-"
6,11,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:01:45:214,normal,normal,-,"-"
7,2,Activity AB,2020-06-27 14:31:04:907,normal,normal,-,"-"
7,3,Activity AD,2020-06-27 15:19:42:977,normal,normal,-,"-"
7,4,Activity AC,2020-06-27 15:59:13:845,normal,normal,-,"-"
7,5,Activity AG,2020-06-27 16:45:00:653,normal,normal,-,"-"
7,6,Activity AK,2020-06-27 17:35:56:846,normal,normal,-,"-"
7,7,Activity AH,2020-06-27 18:33:40:392,normal,normal,-,"-"
7,8,Activity AL,2020-06-27 19:03:13:617,normal,normal,-,"-"
7,9,Activity AN,2020-06-27 20:01:00:685,normal,normal,-,"-"
7,10,Activity AM,2020-06-27 20:35:58:435,normal,normal,-,"-"
7,11,Activity AP,2020-06-27 21:30:43:609,normal,normal,-,"-"
