case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:03:05:194,normal,normal,-,"-"
1,2,Activity B,2020-06-27 17:22:08:554,normal,normal,-,"-"
1,3,Activity C,2020-06-27 18:08:48:920,normal,normal,-,"-"
1,4,Activity D,2020-06-27 19:03:06:071,normal,normal,-,"-"
1,5,Activity E,2020-06-27 19:33:07:268,normal,normal,-,"-"
1,6,Activity K,2020-06-27 20:26:57:174,normal,normal,-,"-"
1,7,Activity O,2020-06-27 21:07:11:100,normal,normal,-,"-"
1,8,Activity P,2020-06-27 21:44:22:969,normal,normal,-,"-"
1,9,Activity L,2020-06-27 22:31:32:917,normal,normal,-,"-"
1,10,Activity F,2020-06-27 23:29:30:582,normal,normal,-,"-"
1,11,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:03:15:194,normal,normal,-,"-"
2,2,Activity B,2020-06-27 17:31:22:304,normal,normal,-,"-"
2,3,Activity C,2020-06-27 18:24:03:586,normal,normal,-,"-"
2,4,Activity D,2020-06-27 19:08:47:816,normal,normal,-,"-"
2,5,Activity E,2020-06-27 20:07:11:987,normal,normal,-,"-"
2,6,Activity K,2020-06-27 21:02:47:829,normal,normal,-,"-"
2,7,Activity Q,2020-06-27 22:00:01:060,normal,normal,-,"-"
2,8,Activity L,2020-06-27 22:20:44:496,normal,normal,-,"-"
2,9,Activity F,2020-06-27 23:16:15:291,normal,normal,-,"-"
2,10,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:03:25:194,normal,normal,-,"-"
3,2,Activity B,2020-06-27 17:53:44:115,normal,normal,-,"-"
3,3,Activity C,2020-06-27 18:44:19:745,normal,normal,-,"-"
3,4,Activity D,2020-06-27 19:31:06:606,normal,normal,-,"-"
3,5,Activity E,2020-06-27 20:10:39:045,normal,normal,-,"-"
3,6,Activity G,2020-06-27 21:05:02:757,normal,normal,-,"-"
3,7,Activity H,2020-06-27 21:57:17:122,normal,normal,-,"-"
3,8,Activity I,2020-06-27 22:15:21:586,normal,normal,-,"-"
3,9,Activity J,2020-06-27 23:05:57:368,normal,normal,-,"-"
