case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:03:07:457,normal,normal,-,"-"
1,2,Activity AI,2020-06-27 17:52:41:307,normal,normal,-,"-"
1,3,Activity AL,2020-06-27 18:38:43:419,normal,normal,-,"-"
1,4,Activity AM,2020-06-27 19:25:42:972,normal,normal,-,"-"
1,5,Activity AN,2020-06-27 20:21:50:332,normal,normal,-,"-"
1,6,Activity AO,2020-06-27 21:07:03:566,normal,normal,-,"-"
1,7,Activity AJ,2020-06-27 21:49:13:455,normal,normal,-,"-"
1,8,Activity B,2020-06-27 22:44:46:708,normal,normal,-,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:03:17:457,normal,normal,-,"-"
2,2,Activity C,2020-06-27 17:56:48:549,normal,normal,-,"-"
2,3,Activity D,2020-06-27 18:46:25:996,normal,normal,-,"-"
2,4,Activity E,2020-06-27 19:35:00:730,normal,normal,-,"-"
2,5,Activity I,2020-06-27 20:33:51:747,normal,normal,-,"-"
2,6,Activity F,2020-06-27 21:21:57:585,normal,normal,-,"-"
2,7,Activity J,2020-06-27 21:54:32:066,normal,normal,-,"-"
2,8,Activity K,2020-06-27 22:28:22:941,normal,normal,-,"-"
2,9,Activity B,2020-06-27 23:26:05:359,normal,normal,-,"-"
2,10,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:03:27:457,normal,normal,-,"-"
3,2,Activity AI,2020-06-27 17:22:28:201,normal,normal,-,"-"
3,3,Activity AL,2020-06-27 18:13:53:731,normal,normal,-,"-"
3,4,Activity AM,2020-06-27 19:10:18:959,normal,normal,-,"-"
3,5,Activity AN,2020-06-27 20:05:03:241,normal,normal,-,"-"
3,6,Activity AO,2020-06-27 21:01:05:613,normal,normal,-,"-"
3,7,Activity AJ,2020-06-27 21:41:49:633,normal,normal,-,"-"
3,8,Activity B,2020-06-27 22:26:05:815,normal,normal,-,"-"
3,9,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:03:37:457,normal,normal,-,"-"
4,2,Activity AT,2020-06-27 17:55:47:139,normal,normal,-,"-"
4,3,Activity AY,2020-06-27 18:52:33:109,normal,normal,-,"-"
4,4,Activity AZ,2020-06-27 19:33:24:074,normal,normal,-,"-"
4,5,Activity BA,2020-06-27 20:01:10:866,normal,normal,-,"-"
4,6,Activity BB,2020-06-27 20:56:05:887,normal,normal,-,"-"
4,7,Activity AU,2020-06-27 21:32:33:635,normal,normal,-,"-"
4,8,Activity B,2020-06-27 22:06:32:369,normal,normal,-,"-"
4,9,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:03:47:457,normal,normal,-,"-"
5,2,Activity AI,2020-06-27 17:51:36:623,normal,normal,-,"-"
5,3,Activity AP,2020-06-27 18:51:24:831,normal,normal,-,"-"
5,4,Activity AQ,2020-06-27 19:33:56:002,normal,normal,-,"-"
5,5,Activity AR,2020-06-27 19:50:36:120,normal,normal,-,"-"
5,6,Activity AS,2020-06-27 20:47:49:323,normal,normal,-,"-"
5,7,Activity AJ,2020-06-27 21:38:36:671,normal,normal,-,"-"
5,8,Activity B,2020-06-27 22:33:00:486,normal,normal,-,"-"
5,9,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:03:57:457,normal,normal,-,"-"
6,2,Activity AT,2020-06-27 17:20:12:660,normal,normal,-,"-"
6,3,Activity AY,2020-06-27 18:07:27:678,normal,normal,-,"-"
6,4,Activity AZ,2020-06-27 19:01:54:691,normal,normal,-,"-"
6,5,Activity BA,2020-06-27 19:19:47:155,normal,normal,-,"-"
6,6,Activity BB,2020-06-27 20:09:23:485,normal,normal,-,"-"
6,7,Activity AU,2020-06-27 20:59:14:761,normal,normal,-,"-"
6,8,Activity B,2020-06-27 21:16:20:416,normal,normal,-,"-"
6,9,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:04:07:457,normal,normal,-,"-"
7,2,Activity AI,2020-06-27 18:00:59:315,normal,normal,-,"-"
7,3,Activity AL,2020-06-27 18:56:21:973,normal,normal,-,"-"
7,4,Activity AM,2020-06-27 19:28:32:644,normal,normal,-,"-"
7,5,Activity AN,2020-06-27 19:57:50:471,normal,normal,-,"-"
7,6,Activity AO,2020-06-27 20:54:21:362,normal,normal,-,"-"
7,7,Activity AJ,2020-06-27 21:51:29:587,normal,normal,-,"-"
7,8,Activity B,2020-06-27 22:49:49:306,normal,normal,-,"-"
7,9,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:04:17:457,normal,normal,-,"-"
8,2,Activity C,2020-06-27 17:45:24:558,normal,normal,-,"-"
8,3,Activity D,2020-06-27 18:36:58:092,normal,normal,-,"-"
8,4,Activity E,2020-06-27 19:27:40:915,normal,normal,-,"-"
8,5,Activity I,2020-06-27 20:26:03:638,normal,normal,-,"-"
8,6,Activity F,2020-06-27 21:21:05:394,normal,normal,-,"-"
8,7,Activity J,2020-06-27 22:16:25:807,normal,normal,-,"-"
8,8,Activity K,2020-06-27 22:43:51:983,normal,normal,-,"-"
8,9,Activity B,2020-06-27 23:38:32:028,normal,normal,-,"-"
8,10,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:04:27:457,normal,normal,-,"-"
9,2,Activity L,2020-06-27 17:47:59:788,normal,normal,-,"-"
9,3,Activity N,2020-06-27 18:34:54:372,normal,normal,-,"-"
