case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:32:19:765,normal,normal,-,"-"
1,2,Activity C,2020-06-27 14:53:58:736,normal,normal,-,"-"
1,3,Activity D,2020-06-27 15:46:18:835,normal,normal,-,"-"
1,4,Activity E,2020-06-27 16:20:46:039,normal,normal,-,"-"
1,5,Activity H,2020-06-27 16:39:17:525,normal,normal,-,"-"
1,6,Activity F,2020-06-27 17:33:32:321,normal,normal,-,"-"
1,7,Activity I,2020-06-27 18:22:40:956,normal,normal,-,"-"
1,8,Activity M,2020-06-27 19:04:00:553,normal,normal,-,"-"
1,9,Activity N,2020-06-27 20:02:22:114,normal,normal,-,"-"
1,10,Activity J,2020-06-27 20:32:45:541,normal,normal,-,"-"
1,11,Activity B,2020-06-27 21:28:27:348,normal,normal,-,"-"
1,12,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:32:29:765,normal,normal,-,"-"
2,2,Activity C,2020-06-27 15:17:45:833,normal,normal,-,"-"
2,3,Activity D,2020-06-27 16:08:11:550,normal,normal,-,"-"
2,4,Activity E,2020-06-27 17:00:06:496,normal,normal,-,"-"
2,5,Activity H,2020-06-27 17:54:42:034,normal,normal,-,"-"
2,6,Activity F,2020-06-27 18:41:33:922,normal,normal,-,"-"
2,7,Activity I,2020-06-27 19:38:08:702,normal,normal,-,"-"
2,8,Activity M,2020-06-27 20:03:44:448,normal,normal,-,"-"
2,9,Activity N,2020-06-27 20:55:10:424,normal,normal,-,"-"
2,10,Activity J,2020-06-27 21:51:12:833,normal,normal,-,"-"
2,11,Activity B,2020-06-27 22:26:56:461,normal,normal,-,"-"
2,12,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:32:39:765,normal,normal,-,"-"
3,2,Activity C,2020-06-27 14:47:59:392,normal,normal,-,"-"
3,3,Activity D,2020-06-27 15:43:16:359,normal,normal,-,"-"
3,4,Activity E,2020-06-27 16:38:31:212,normal,normal,-,"-"
3,5,Activity H,2020-06-27 17:31:48:796,normal,normal,-,"-"
3,6,Activity F,2020-06-27 18:18:25:807,normal,normal,-,"-"
3,7,Activity I,2020-06-27 18:52:55:947,normal,normal,-,"-"
3,8,Activity M,2020-06-27 19:22:36:511,normal,normal,-,"-"
3,9,Activity N,2020-06-27 20:18:33:633,normal,normal,-,"-"
3,10,Activity J,2020-06-27 20:58:15:209,normal,normal,-,"-"
3,11,Activity B,2020-06-27 21:49:26:607,normal,normal,-,"-"
3,12,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:32:49:765,normal,normal,-,"-"
4,2,Activity AB,2020-06-27 14:55:54:159,normal,normal,-,"-"
4,3,Activity AE,2020-06-27 15:45:07:790,normal,normal,-,"-"
4,4,Activity AC,2020-06-27 16:25:10:418,normal,normal,-,"-"
4,5,Activity AG,2020-06-27 17:02:46:924,normal,normal,-,"-"
4,6,Activity AJ,2020-06-27 18:02:02:586,normal,normal,-,"-"
4,7,Activity AH,2020-06-27 18:42:11:417,normal,normal,-,"-"
4,8,Activity AL,2020-06-27 19:27:23:741,normal,normal,-,"-"
4,9,Activity AO,2020-06-27 20:15:57:932,normal,normal,-,"-"
4,10,Activity AM,2020-06-27 20:51:43:249,normal,normal,-,"-"
4,11,Activity AP,2020-06-27 21:46:30:515,normal,normal,-,"-"
4,12,Activity B,2020-06-27 22:23:23:191,normal,normal,-,"-"
4,13,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:32:59:765,normal,normal,-,"-"
5,2,Activity AB,2020-06-27 15:13:01:208,normal,normal,-,"-"
5,3,Activity AD,2020-06-27 16:06:34:874,normal,normal,-,"-"
5,4,Activity AC,2020-06-27 16:47:29:630,normal,normal,-,"-"
5,5,Activity AG,2020-06-27 17:21:50:760,normal,normal,-,"-"
5,6,Activity AJ,2020-06-27 18:13:02:652,normal,normal,-,"-"
5,7,Activity AH,2020-06-27 18:49:01:212,normal,normal,-,"-"
5,8,Activity AL,2020-06-27 19:41:32:701,normal,normal,-,"-"
5,9,Activity AO,2020-06-27 20:31:25:594,normal,normal,-,"-"
5,10,Activity AM,2020-06-27 21:08:18:052,normal,normal,-,"-"
5,11,Activity AP,2020-06-27 21:37:01:479,normal,normal,-,"-"
5,12,Activity B,2020-06-27 22:25:33:437,normal,normal,-,"-"
5,13,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:33:09:765,normal,normal,-,"-"
6,2,Activity Q,2020-06-27 14:48:39:116,normal,normal,-,"-"
6,3,Activity R,2020-06-27 15:35:02:544,normal,normal,-,"-"
6,4,Activity S,2020-06-27 16:06:05:370,normal,normal,-,"-"
6,5,Activity T,2020-06-27 16:29:19:102,normal,normal,-,"-"
6,6,Activity U,2020-06-27 17:28:57:458,normal,normal,-,"-"
6,7,Activity V,2020-06-27 18:10:56:849,normal,normal,-,"-"
6,8,Activity AA,2020-06-27 18:30:55:613,normal,normal,-,"-"
6,9,Activity W,2020-06-27 19:24:37:821,normal,normal,-,"-"
6,10,Activity B,2020-06-27 20:01:57:325,normal,normal,-,"-"
6,11,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 14:33:19:765,normal,normal,-,"-"
7,2,Activity AB,2020-06-27 14:48:20:682,normal,normal,-,"-"
7,3,Activity AD,2020-06-27 15:47:25:053,normal,normal,-,"-"
7,4,Activity AC,2020-06-27 16:37:03:251,normal,normal,-,"-"
7,5,Activity AG,2020-06-27 17:28:31:045,normal,normal,-,"-"
7,6,Activity AK,2020-06-27 18:15:53:183,normal,normal,-,"-"
7,7,Activity AH,2020-06-27 19:12:29:227,normal,normal,-,"-"
7,8,Activity AL,2020-06-27 20:04:47:421,normal,normal,-,"-"
7,9,Activity AN,2020-06-27 21:03:58:508,normal,normal,-,"-"
7,10,Activity AM,2020-06-27 21:54:56:627,normal,normal,-,"-"
7,11,Activity AP,2020-06-27 22:19:27:344,normal,normal,-,"-"
7,12,Activity B,2020-06-27 22:34:46:315,normal,normal,-,"-"
7,13,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 14:33:29:765,normal,normal,-,"-"
8,2,Activity AB,2020-06-27 14:50:31:421,normal,normal,-,"-"
8,3,Activity AE,2020-06-27 15:47:48:858,normal,normal,-,"-"
8,4,Activity AC,2020-06-27 16:38:50:491,normal,normal,-,"-"
8,5,Activity AG,2020-06-27 17:07:12:766,normal,normal,-,"-"
8,6,Activity AK,2020-06-27 18:01:50:453,normal,normal,-,"-"
8,7,Activity AH,2020-06-27 18:58:23:708,normal,normal,-,"-"
8,8,Activity AL,2020-06-27 19:13:52:402,normal,normal,-,"-"
8,9,Activity AN,2020-06-27 20:02:16:985,normal,normal,-,"-"
8,10,Activity AM,2020-06-27 20:50:16:020,normal,normal,-,"-"
8,11,Activity AP,2020-06-27 21:06:38:711,normal,normal,-,"-"
8,12,Activity B,2020-06-27 21:35:29:865,normal,normal,-,"-"
8,13,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 14:33:39:765,normal,normal,-,"-"
9,2,Activity Q,2020-06-27 15:10:49:016,normal,normal,-,"-"
9,3,Activity R,2020-06-27 15:55:57:812,normal,normal,-,"-"
9,4,Activity S,2020-06-27 16:51:50:300,normal,normal,-,"-"
9,5,Activity T,2020-06-27 17:35:11:540,normal,normal,-,"-"
9,6,Activity U,2020-06-27 18:26:11:021,normal,normal,-,"-"
9,7,Activity V,2020-06-27 19:06:57:585,normal,normal,-,"-"
9,8,Activity X,2020-06-27 19:57:37:918,normal,normal,-,"-"
9,9,Activity W,2020-06-27 20:45:39:484,normal,normal,-,"-"
9,10,Activity B,2020-06-27 21:20:45:469,normal,normal,-,"-"
9,11,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 14:33:49:765,normal,normal,-,"-"
10,2,Activity AB,2020-06-27 15:29:32:732,normal,normal,-,"-"
10,3,Activity AE,2020-06-27 16:26:07:213,normal,normal,-,"-"
10,4,Activity AC,2020-06-27 17:14:51:769,normal,normal,-,"-"
10,5,Activity AG,2020-06-27 17:33:33:411,normal,normal,-,"-"
10,6,Activity AJ,2020-06-27 18:19:58:466,normal,normal,-,"-"
10,7,Activity AH,2020-06-27 19:18:55:880,normal,normal,-,"-"
10,8,Activity AL,2020-06-27 19:40:37:991,normal,normal,-,"-"
10,9,Activity AN,2020-06-27 20:38:21:803,normal,normal,-,"-"
10,10,Activity AM,2020-06-27 21:36:08:437,normal,normal,-,"-"
10,11,Activity AP,2020-06-27 22:32:43:031,normal,normal,-,"-"
10,12,Activity B,2020-06-27 23:14:38:628,normal,normal,-,"-"
10,13,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 14:33:59:765,normal,normal,-,"-"
11,2,Activity AB,2020-06-27 15:33:56:578,normal,normal,-,"-"
11,3,Activity AE,2020-06-27 16:30:27:905,normal,normal,-,"-"
11,4,Activity AC,2020-06-27 17:20:58:466,normal,normal,-,"-"
11,5,Activity AG,2020-06-27 17:50:30:833,normal,normal,-,"-"
11,6,Activity AJ,2020-06-27 18:48:56:767,normal,normal,-,"-"
11,7,Activity AH,2020-06-27 19:25:51:790,normal,normal,-,"-"
11,8,Activity AL,2020-06-27 20:22:27:620,normal,normal,-,"-"
11,9,Activity AO,2020-06-27 21:10:56:009,normal,normal,-,"-"
11,10,Activity AM,2020-06-27 21:58:16:732,normal,normal,-,"-"
11,11,Activity AP,2020-06-27 22:50:36:546,normal,normal,-,"-"
11,12,Activity B,2020-06-27 23:35:56:027,normal,normal,-,"-"
11,13,■,,,,,""
12,0,▶,,,,,""
12,1,Activity A,2020-06-27 14:34:09:765,normal,normal,-,"-"
12,2,Activity Q,2020-06-27 15:31:15:357,normal,normal,-,"-"
12,3,Activity R,2020-06-27 16:16:46:363,normal,normal,-,"-"
12,4,Activity S,2020-06-27 16:56:11:491,normal,normal,-,"-"
12,5,Activity T,2020-06-27 17:49:16:187,normal,normal,-,"-"
12,6,Activity U,2020-06-27 18:36:40:262,normal,normal,-,"-"
12,7,Activity V,2020-06-27 19:09:25:369,normal,normal,-,"-"
12,8,Activity Z,2020-06-27 19:39:18:632,normal,normal,-,"-"
12,9,Activity W,2020-06-27 20:32:11:918,normal,normal,-,"-"
12,10,Activity B,2020-06-27 21:30:22:804,normal,normal,-,"-"
12,11,■,,,,,""
13,0,▶,,,,,""
13,1,Activity A,2020-06-27 14:34:19:765,normal,normal,-,"-"
13,2,Activity C,2020-06-27 15:06:57:626,normal,normal,-,"-"
13,3,Activity D,2020-06-27 16:02:12:538,normal,normal,-,"-"
13,4,Activity E,2020-06-27 16:53:44:792,normal,normal,-,"-"
13,5,Activity H,2020-06-27 17:13:44:047,normal,normal,-,"-"
13,6,Activity F,2020-06-27 18:11:37:933,normal,normal,-,"-"
13,7,Activity I,2020-06-27 19:05:21:031,normal,normal,-,"-"
13,8,Activity M,2020-06-27 19:41:43:357,normal,normal,-,"-"
13,9,Activity N,2020-06-27 20:35:52:485,normal,normal,-,"-"
13,10,Activity J,2020-06-27 21:14:35:903,normal,normal,-,"-"
13,11,Activity B,2020-06-27 21:39:24:715,normal,normal,-,"-"
13,12,■,,,,,""
14,0,▶,,,,,""
14,1,Activity A,2020-06-27 14:34:29:765,normal,normal,-,"-"
14,2,Activity AB,2020-06-27 15:21:34:736,normal,normal,-,"-"
14,3,Activity AE,2020-06-27 16:08:49:417,normal,normal,-,"-"
14,4,Activity AC,2020-06-27 17:00:23:008,normal,normal,-,"-"
14,5,Activity AG,2020-06-27 17:21:52:941,normal,normal,-,"-"
14,6,Activity AI,2020-06-27 18:10:13:976,normal,normal,-,"-"
14,7,Activity AH,2020-06-27 19:09:59:694,normal,normal,-,"-"
14,8,Activity AL,2020-06-27 19:41:31:789,normal,normal,-,"-"
14,9,Activity AO,2020-06-27 20:37:11:001,normal,normal,-,"-"
14,10,Activity AM,2020-06-27 21:21:01:778,normal,normal,-,"-"
14,11,Activity AP,2020-06-27 22:01:13:547,normal,normal,-,"-"
14,12,Activity B,2020-06-27 22:36:20:301,normal,normal,-,"-"
14,13,■,,,,,""
15,0,▶,,,,,""
15,1,Activity A,2020-06-27 14:34:39:765,normal,normal,-,"-"
15,2,Activity AB,2020-06-27 14:51:40:693,normal,normal,-,"-"
15,3,Activity AE,2020-06-27 15:46:43:867,normal,normal,-,"-"
15,4,Activity AC,2020-06-27 16:19:47:207,normal,normal,-,"-"
15,5,Activity AG,2020-06-27 17:12:53:648,normal,normal,-,"-"
15,6,Activity AK,2020-06-27 17:58:16:199,normal,normal,-,"-"
15,7,Activity AH,2020-06-27 18:46:23:954,normal,normal,-,"-"
15,8,Activity AL,2020-06-27 19:45:33:444,normal,normal,-,"-"
15,9,Activity AO,2020-06-27 20:42:12:546,normal,normal,-,"-"
15,10,Activity AM,2020-06-27 21:27:41:837,normal,normal,-,"-"
15,11,Activity AP,2020-06-27 22:04:19:480,normal,normal,-,"-"
15,12,Activity B,2020-06-27 22:59:55:836,normal,normal,-,"-"
15,13,■,,,,,""
16,0,▶,,,,,""
16,1,Activity A,2020-06-27 14:34:49:765,normal,normal,-,"-"
16,2,Activity AB,2020-06-27 15:07:22:988,normal,normal,-,"-"
16,3,Activity AE,2020-06-27 16:00:09:814,normal,normal,-,"-"
16,4,Activity AC,2020-06-27 16:45:21:679,normal,normal,-,"-"
16,5,Activity AG,2020-06-27 17:27:11:838,normal,normal,-,"-"
16,6,Activity AI,2020-06-27 18:13:35:638,normal,normal,-,"-"
16,7,Activity AH,2020-06-27 19:10:33:932,normal,normal,-,"-"
16,8,Activity AL,2020-06-27 19:50:02:767,normal,normal,-,"-"
16,9,Activity AO,2020-06-27 20:45:06:118,normal,normal,-,"-"
16,10,Activity AM,2020-06-27 21:28:21:360,normal,normal,-,"-"
16,11,Activity AP,2020-06-27 22:20:33:029,normal,normal,-,"-"
16,12,Activity B,2020-06-27 22:41:30:015,normal,normal,-,"-"
16,13,■,,,,,""
17,0,▶,,,,,""
17,1,Activity A,2020-06-27 14:34:59:765,normal,normal,-,"-"
17,2,Activity C,2020-06-27 14:53:29:718,normal,normal,-,"-"
17,3,Activity D,2020-06-27 15:40:51:442,normal,normal,-,"-"
17,4,Activity E,2020-06-27 16:36:14:458,normal,normal,-,"-"
17,5,Activity G,2020-06-27 17:23:48:325,normal,normal,-,"-"
17,6,Activity F,2020-06-27 18:18:30:103,normal,normal,-,"-"
17,7,Activity I,2020-06-27 19:07:12:381,normal,normal,-,"-"
17,8,Activity O,2020-06-27 19:31:39:106,normal,normal,-,"-"
17,9,Activity P,2020-06-27 20:17:48:674,normal,normal,-,"-"
17,10,Activity J,2020-06-27 20:48:06:835,normal,normal,-,"-"
17,11,Activity B,2020-06-27 21:16:03:393,normal,normal,-,"-"
17,12,■,,,,,""
18,0,▶,,,,,""
18,1,Activity A,2020-06-27 14:35:09:765,normal,normal,-,"-"
18,2,Activity C,2020-06-27 15:19:36:864,normal,normal,-,"-"
18,3,Activity D,2020-06-27 16:16:45:162,normal,normal,-,"-"
18,4,Activity E,2020-06-27 17:02:49:900,normal,normal,-,"-"
18,5,Activity H,2020-06-27 17:19:15:112,normal,normal,-,"-"
18,6,Activity F,2020-06-27 18:11:12:155,normal,normal,-,"-"
18,7,Activity I,2020-06-27 19:08:51:659,normal,normal,-,"-"
18,8,Activity M,2020-06-27 19:24:11:677,normal,normal,-,"-"
18,9,Activity N,2020-06-27 20:18:44:186,normal,normal,-,"-"
18,10,Activity J,2020-06-27 20:52:30:292,normal,normal,-,"-"
18,11,Activity B,2020-06-27 21:32:54:367,normal,normal,-,"-"
18,12,■,,,,,""
19,0,▶,,,,,""
19,1,Activity A,2020-06-27 14:35:19:765,normal,normal,-,"-"
19,2,Activity AB,2020-06-27 15:23:35:876,normal,normal,-,"-"
19,3,Activity AF,2020-06-27 16:09:12:370,normal,normal,-,"-"
19,4,Activity AC,2020-06-27 16:57:21:670,normal,normal,-,"-"
19,5,Activity AG,2020-06-27 17:42:44:981,normal,normal,-,"-"
19,6,Activity AJ,2020-06-27 18:40:10:324,normal,normal,-,"-"
19,7,Activity AH,2020-06-27 19:22:19:187,normal,normal,-,"-"
19,8,Activity AL,2020-06-27 19:53:41:641,normal,normal,-,"-"
19,9,Activity AO,2020-06-27 20:42:20:655,normal,normal,-,"-"
19,10,Activity AM,2020-06-27 21:14:51:999,normal,normal,-,"-"
19,11,Activity AP,2020-06-27 22:06:03:749,normal,normal,-,"-"
19,12,Activity B,2020-06-27 22:30:49:346,normal,normal,-,"-"
19,13,■,,,,,""
20,0,▶,,,,,""
20,1,Activity A,2020-06-27 14:35:29:765,normal,normal,-,"-"
20,2,Activity C,2020-06-27 14:57:14:704,normal,normal,-,"-"
20,3,Activity D,2020-06-27 15:56:37:854,normal,normal,-,"-"
20,4,Activity E,2020-06-27 16:54:34:343,normal,normal,-,"-"
20,5,Activity H,2020-06-27 17:40:48:481,normal,normal,-,"-"
20,6,Activity F,2020-06-27 18:36:53:413,normal,normal,-,"-"
20,7,Activity I,2020-06-27 19:36:23:426,normal,normal,-,"-"
20,8,Activity O,2020-06-27 20:06:30:194,normal,normal,-,"-"
20,9,Activity P,2020-06-27 20:55:50:053,normal,normal,-,"-"
20,10,Activity J,2020-06-27 21:52:16:440,normal,normal,-,"-"
20,11,Activity B,2020-06-27 22:49:25:367,normal,normal,-,"-"
20,12,■,,,,,""
21,0,▶,,,,,""
21,1,Activity A,2020-06-27 14:35:39:765,normal,normal,-,"-"
21,2,Activity C,2020-06-27 14:52:08:748,normal,normal,-,"-"
21,3,Activity D,2020-06-27 15:48:20:113,normal,normal,-,"-"
21,4,Activity E,2020-06-27 16:37:53:649,normal,normal,-,"-"
21,5,Activity G,2020-06-27 17:37:01:870,normal,normal,-,"-"
21,6,Activity F,2020-06-27 18:24:18:480,normal,normal,-,"-"
21,7,Activity I,2020-06-27 18:58:54:090,normal,normal,-,"-"
21,8,Activity M,2020-06-27 19:40:24:273,normal,normal,-,"-"
21,9,Activity N,2020-06-27 20:37:11:373,normal,normal,-,"-"
21,10,Activity J,2020-06-27 21:19:08:496,normal,normal,-,"-"
21,11,Activity B,2020-06-27 22:09:08:345,normal,normal,-,"-"
21,12,■,,,,,""
22,0,▶,,,,,""
22,1,Activity A,2020-06-27 14:35:49:765,normal,normal,-,"-"
22,2,Activity C,2020-06-27 15:31:30:091,normal,normal,-,"-"
22,3,Activity D,2020-06-27 16:30:26:257,normal,normal,-,"-"
22,4,Activity E,2020-06-27 17:16:53:020,normal,normal,-,"-"
22,5,Activity H,2020-06-27 18:16:24:296,normal,normal,-,"-"
22,6,Activity F,2020-06-27 19:12:04:873,normal,normal,-,"-"
22,7,Activity I,2020-06-27 19:46:26:035,normal,normal,-,"-"
22,8,Activity O,2020-06-27 20:30:25:043,normal,normal,-,"-"
22,9,Activity P,2020-06-27 21:21:53:862,normal,normal,-,"-"
22,10,Activity J,2020-06-27 22:08:03:583,normal,normal,-,"-"
22,11,Activity B,2020-06-27 22:37:52:272,normal,normal,-,"-"
22,12,■,,,,,""
23,0,▶,,,,,""
23,1,Activity A,2020-06-27 14:35:59:765,normal,normal,-,"-"
23,2,Activity C,2020-06-27 14:51:16:407,normal,normal,-,"-"
23,3,Activity D,2020-06-27 15:39:20:612,normal,normal,-,"-"
23,4,Activity E,2020-06-27 16:34:00:806,normal,normal,-,"-"
23,5,Activity H,2020-06-27 17:11:57:644,normal,normal,-,"-"
23,6,Activity F,2020-06-27 18:01:09:468,normal,normal,-,"-"
23,7,Activity I,2020-06-27 18:57:47:760,normal,normal,-,"-"
23,8,Activity M,2020-06-27 19:56:05:980,normal,normal,-,"-"
23,9,Activity N,2020-06-27 20:41:39:475,normal,normal,-,"-"
23,10,Activity J,2020-06-27 21:21:02:002,normal,normal,-,"-"
23,11,Activity B,2020-06-27 22:06:35:611,normal,normal,-,"-"
23,12,■,,,,,""
24,0,▶,,,,,""
24,1,Activity A,2020-06-27 14:36:09:765,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,2,Activity C,2020-06-27 15:22:05:292,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,3,Activity A,2020-06-27 16:15:44:221,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,4,Activity C,2020-06-27 17:13:17:283,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,5,Activity D,2020-06-27 17:32:09:572,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,6,Activity E,2020-06-27 18:30:06:329,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,7,Activity H,2020-06-27 19:17:21:918,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,8,Activity F,2020-06-27 19:42:30:830,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,9,Activity I,2020-06-27 20:38:07:107,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,10,Activity M,2020-06-27 21:31:32:244,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,11,Activity N,2020-06-27 22:06:00:499,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,12,Activity J,2020-06-27 22:51:10:684,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,13,Activity B,2020-06-27 23:38:06:203,anomalous,normal,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
24,14,■,,,,,""
25,0,▶,,,,,""
25,1,Activity A,2020-06-27 14:36:19:765,normal,normal,-,"-"
25,2,Activity AB,2020-06-27 15:29:17:947,normal,normal,-,"-"
25,3,Activity AE,2020-06-27 16:28:20:196,normal,normal,-,"-"
25,4,Activity AC,2020-06-27 17:03:29:167,normal,normal,-,"-"
25,5,Activity AG,2020-06-27 17:50:20:735,normal,normal,-,"-"
25,6,Activity AK,2020-06-27 18:45:30:725,normal,normal,-,"-"
25,7,Activity AH,2020-06-27 19:36:39:933,normal,normal,-,"-"
25,8,Activity AL,2020-06-27 19:54:55:676,normal,normal,-,"-"
25,9,Activity AO,2020-06-27 20:44:35:487,normal,normal,-,"-"
25,10,Activity AM,2020-06-27 21:22:33:046,normal,normal,-,"-"
25,11,Activity AP,2020-06-27 22:00:43:245,normal,normal,-,"-"
25,12,Activity B,2020-06-27 22:54:03:775,normal,normal,-,"-"
25,13,■,,,,,""
26,0,▶,,,,,""
26,1,Activity A,2020-06-27 14:36:29:765,normal,normal,-,"-"
26,2,Activity AB,2020-06-27 15:30:32:034,normal,normal,-,"-"
26,3,Activity AD,2020-06-27 16:20:39:229,normal,normal,-,"-"
26,4,Activity AC,2020-06-27 17:10:03:589,normal,normal,-,"-"
26,5,Activity AG,2020-06-27 17:45:32:390,normal,normal,-,"-"
26,6,Activity AJ,2020-06-27 18:42:03:473,normal,normal,-,"-"
26,7,Activity AH,2020-06-27 19:35:07:023,normal,normal,-,"-"
26,8,Activity AL,2020-06-27 19:56:09:402,normal,normal,-,"-"
26,9,Activity AN,2020-06-27 20:54:21:027,normal,normal,-,"-"
26,10,Activity AM,2020-06-27 21:25:53:293,normal,normal,-,"-"
26,11,Activity AP,2020-06-27 22:02:59:234,normal,normal,-,"-"
26,12,Activity B,2020-06-27 22:24:52:643,normal,normal,-,"-"
26,13,■,,,,,""
27,0,▶,,,,,""
27,1,Activity A,2020-06-27 14:36:39:765,normal,normal,-,"-"
27,2,Activity C,2020-06-27 15:23:14:787,normal,normal,-,"-"
27,3,Activity D,2020-06-27 16:19:53:221,normal,normal,-,"-"
27,4,Activity E,2020-06-27 17:19:10:187,normal,normal,-,"-"
27,5,Activity G,2020-06-27 18:09:51:630,normal,normal,-,"-"
27,6,Activity F,2020-06-27 19:04:17:976,normal,normal,-,"-"
27,7,Activity I,2020-06-27 19:36:23:590,normal,normal,-,"-"
27,8,Activity O,2020-06-27 20:00:58:891,normal,normal,-,"-"
27,9,Activity P,2020-06-27 20:49:05:029,normal,normal,-,"-"
27,10,Activity J,2020-06-27 21:40:48:421,normal,normal,-,"-"
