case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:06:38:229,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 17:48:56:682,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 18:48:56:663,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 19:27:01:942,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 20:12:34:589,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 21:05:33:695,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 21:37:14:386,Rossie,normal,normal,"-"
1,8,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:06:48:229,Joe,normal,normal,"-"
2,2,Activity BC,2020-06-27 17:53:15:765,Micheline,normal,normal,"-"
2,3,Activity B,2020-06-27 18:45:33:334,Deloras,normal,normal,"-"
2,4,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:06:58:229,Sharee,normal,normal,"-"
3,2,Activity BZ,2020-06-27 17:48:07:851,Frances,normal,normal,"-"
3,3,Activity B,2020-06-27 18:35:35:021,Steve,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity BC,2020-06-27 17:07:08:229,Micheline,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
4,2,Activity A,2020-06-27 17:37:31:467,Seth,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
4,3,Activity B,2020-06-27 18:28:40:561,Tiffiny,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
4,4,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:18:229,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 17:28:06:782,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 18:22:52:251,Elisha,normal,normal,"-"
5,4,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:07:28:229,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 17:56:54:647,Micheline,normal,normal,"-"
6,3,Activity B,2020-06-27 18:54:58:435,Tiffiny,normal,normal,"-"
6,4,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:07:38:229,Carmella,normal,normal,"-"
7,2,Activity BC,2020-06-27 17:35:02:053,Micheline,normal,normal,"-"
7,3,Activity B,2020-06-27 18:29:08:331,Tiffiny,normal,normal,"-"
7,4,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:07:48:229,Amanda,normal,normal,"-"
8,2,Activity C,2020-06-27 17:41:38:531,Lisa,normal,normal,"-"
8,3,Activity E,2020-06-27 18:38:33:082,Donald,normal,normal,"-"
8,4,Activity F,2020-06-27 19:18:48:297,Keven,normal,normal,"-"
8,5,Activity D,2020-06-27 19:56:20:904,James,normal,normal,"-"
8,6,Activity S,2020-06-27 20:47:30:057,Hoyt,normal,normal,"-"
8,7,Activity B,2020-06-27 21:24:39:810,Tiffiny,normal,normal,"-"
8,8,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:07:58:229,Micheline,normal,normal,"-"
9,2,Activity T,2020-06-27 17:46:05:064,Steve,normal,normal,"-"
9,3,Activity AC,2020-06-27 18:31:21:438,Lucy,normal,normal,"-"
9,4,Activity AE,2020-06-27 19:26:06:256,Amanda,normal,normal,"-"
9,5,Activity AD,2020-06-27 20:13:51:618,Emily,normal,normal,"-"
9,6,Activity U,2020-06-27 20:59:57:143,Hannah,normal,normal,"-"
9,7,Activity B,2020-06-27 21:44:48:318,Ronald,normal,normal,"-"
9,8,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 17:08:08:229,Doretta,normal,normal,"-"
10,2,Activity C,2020-06-27 17:50:36:773,Seth,normal,normal,"-"
10,3,Activity L,2020-06-27 18:37:12:740,Pam,normal,normal,"-"
10,4,Activity N,2020-06-27 19:29:00:809,Paul,normal,normal,"-"
10,5,Activity M,2020-06-27 20:21:26:885,Jack,normal,normal,"-"
10,6,Activity D,2020-06-27 21:15:08:423,Sandra,normal,normal,"-"
10,7,Activity S,2020-06-27 21:52:55:693,Gema,normal,normal,"-"
10,8,Activity B,2020-06-27 22:45:21:412,Ronald,normal,normal,"-"
10,9,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 17:08:18:229,Amanda,normal,normal,"-"
11,2,Activity C,2020-06-27 17:37:11:154,Vickie,normal,normal,"-"
11,3,Activity L,2020-06-27 18:22:45:088,Lisa,normal,normal,"-"
11,4,Activity O,2020-06-27 18:56:26:067,Johnny,normal,normal,"-"
11,5,Activity M,2020-06-27 19:51:00:800,Maryellen,normal,normal,"-"
11,6,Activity D,2020-06-27 20:41:24:419,Shandi,normal,normal,"-"
11,7,Activity S,2020-06-27 21:18:07:406,Brian,normal,normal,"-"
11,8,Activity B,2020-06-27 22:13:06:084,Ronald,normal,normal,"-"
11,9,■,,,,,""
12,0,▶,,,,,""
12,1,Activity A,2020-06-27 17:08:28:229,Carmella,normal,normal,"-"
12,2,Activity BC,2020-06-27 18:08:11:145,Micheline,normal,normal,"-"
12,3,Activity B,2020-06-27 18:55:48:286,Tiffiny,normal,normal,"-"
12,4,■,,,,,""
13,0,▶,,,,,""
13,1,Activity A,2020-06-27 17:08:38:229,Sharee,normal,normal,"-"
13,2,Activity BZ,2020-06-27 17:47:26:805,Issac,normal,normal,"-"
13,3,Activity B,2020-06-27 18:35:14:242,Steve,normal,normal,"-"
13,4,■,,,,,""
14,0,▶,,,,,""
14,1,Activity A,2020-06-27 17:08:48:229,Steve,normal,normal,"-"
14,2,Activity C,2020-06-27 17:46:27:068,Hoyt,normal,normal,"-"
14,3,Activity L,2020-06-27 18:31:33:920,Lisa,normal,normal,"-"
14,4,Activity O,2020-06-27 19:19:19:570,Marilyn,normal,normal,"-"
14,5,Activity M,2020-06-27 19:58:22:770,Jack,normal,normal,"-"
14,6,Activity D,2020-06-27 20:45:08:655,Issac,normal,normal,"-"
14,7,Activity S,2020-06-27 21:43:41:525,Ryan,normal,normal,"-"
14,8,Activity B,2020-06-27 22:31:29:349,Deloras,normal,normal,"-"
14,9,■,,,,,""
15,0,▶,,,,,""
15,1,Activity A,2020-06-27 17:08:58:229,Joe,normal,normal,"-"
15,2,Activity BC,2020-06-27 18:00:47:155,Micheline,normal,normal,"-"
15,3,Activity B,2020-06-27 18:53:25:154,Grayce,normal,normal,"-"
15,4,■,,,,,""
16,0,▶,,,,,""
16,1,Activity A,2020-06-27 17:09:08:229,Micheline,normal,normal,"-"
16,2,Activity T,2020-06-27 17:55:01:183,Grayce,normal,normal,"-"
16,3,Activity AC,2020-06-27 18:42:58:762,Michaele,normal,normal,"-"
16,4,Activity AG,2020-06-27 19:17:06:671,Charles,normal,normal,"-"
16,5,Activity AH,2020-06-27 20:10:26:153,Doretta,normal,normal,"-"
16,6,Activity AD,2020-06-27 20:59:02:412,Brant,normal,normal,"-"
16,7,Activity U,2020-06-27 21:51:18:055,Hannah,normal,normal,"-"
16,8,Activity B,2020-06-27 22:38:53:315,Ronald,normal,normal,"-"
16,9,■,,,,,""
17,0,▶,,,,,""
17,1,Activity A,2020-06-27 17:09:18:229,Amanda,normal,normal,"-"
17,2,Activity C,2020-06-27 17:45:50:939,Della,normal,normal,"-"
17,3,Activity G,2020-06-27 18:40:41:756,Clayton,normal,normal,"-"
