case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:35:48:683,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 15:25:23:565,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 16:11:56:436,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 17:03:22:662,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 17:42:52:182,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 18:38:17:844,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 19:20:45:526,Rossie,normal,normal,"-"
1,8,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:35:58:683,Joe,normal,normal,"-"
2,2,Activity BC,2020-06-27 15:23:13:789,Micheline,normal,normal,"-"
2,3,Activity B,2020-06-27 16:12:57:383,Deloras,normal,normal,"-"
2,4,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:36:08:683,Sharee,normal,normal,"-"
3,2,Activity BZ,2020-06-27 15:08:08:746,Frances,normal,normal,"-"
3,3,Activity B,2020-06-27 16:06:30:237,Steve,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity B,2020-06-27 14:36:18:683,Tiffiny,normal,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}]}"
4,2,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:36:28:683,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 15:06:57:350,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 15:59:15:348,Elisha,normal,normal,"-"
5,4,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:36:38:683,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 14:51:47:117,Micheline,normal,normal,"-"
6,3,Activity B,2020-06-27 15:37:30:369,Tiffiny,normal,normal,"-"
6,4,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 14:36:48:683,Carmella,normal,normal,"-"
7,2,Activity BC,2020-06-27 15:00:51:033,Micheline,normal,normal,"-"
7,3,Activity B,2020-06-27 15:58:17:185,Tiffiny,normal,normal,"-"
7,4,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 14:36:58:683,Amanda,normal,normal,"-"
8,2,Activity C,2020-06-27 15:20:26:534,Lisa,normal,normal,"-"
8,3,Activity E,2020-06-27 16:06:04:284,Donald,normal,normal,"-"
8,4,Activity F,2020-06-27 16:55:19:668,Keven,normal,normal,"-"
8,5,Activity D,2020-06-27 17:42:16:231,James,normal,normal,"-"
8,6,Activity S,2020-06-27 18:40:20:375,Hoyt,normal,normal,"-"
8,7,Activity B,2020-06-27 19:24:15:598,Tiffiny,normal,normal,"-"
8,8,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 14:37:08:683,Micheline,normal,normal,"-"
9,2,Activity T,2020-06-27 15:11:13:762,Steve,normal,normal,"-"
9,3,Activity AC,2020-06-27 16:09:01:994,Lucy,normal,normal,"-"
9,4,Activity AE,2020-06-27 16:46:44:582,Amanda,normal,normal,"-"
9,5,Activity AD,2020-06-27 17:16:17:685,Emily,normal,normal,"-"
9,6,Activity U,2020-06-27 18:09:48:956,Hannah,normal,normal,"-"
9,7,Activity B,2020-06-27 18:48:11:382,Ronald,normal,normal,"-"
9,8,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 14:37:18:683,Doretta,normal,normal,"-"
10,2,Activity C,2020-06-27 15:20:23:292,Seth,normal,normal,"-"
10,3,Activity L,2020-06-27 16:19:23:437,Pam,normal,normal,"-"
10,4,Activity N,2020-06-27 17:06:10:903,Paul,normal,normal,"-"
