case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
1,0,▶,,▶,normal,-,-
1,1,Activity A,,Johnny,normal,-,-
1,2,Activity C,,Roseanne,normal,-,-
1,3,Activity D,,Alpha,normal,-,-
1,4,Activity E,,Brian,normal,-,-
1,5,Activity G,,Sandra,normal,-,-
1,6,Activity F,,Brian,normal,-,-
1,7,Activity I,,Hassie,normal,-,-
1,8,Activity O,,Rossana,normal,-,-
1,9,Activity P,,Wilton,normal,-,-
1,10,Activity J,,Alyce,normal,-,-
1,11,Activity B,,Della,normal,-,-
1,12,■,,■,normal,-,-
2,0,▶,,▶,normal,-,-
2,1,Activity A,,Johnny,normal,-,-
2,2,Activity C,,Roseanne,normal,-,-
2,3,Activity D,,Alpha,normal,-,-
2,4,Activity E,,Josef,normal,-,-
2,5,Activity H,,Josef,normal,-,-
2,6,Activity F,,Brian,normal,-,-
2,7,Activity I,,Ling,normal,-,-
2,8,Activity O,,Rossana,normal,-,-
2,9,Activity P,,Wilton,normal,-,-
2,10,Activity J,,Sherlene,normal,-,-
2,11,Activity B,,Sherell,normal,-,-
2,12,■,,■,normal,-,-
3,0,▶,,▶,normal,-,-
3,1,Activity A,,Doretta,normal,-,-
3,2,Activity AB,,Junior,normal,-,-
3,3,Activity AF,,Steve,normal,-,-
3,4,Activity AC,,Brant,normal,-,-
3,5,Activity AG,,Chan,normal,-,-
3,6,Activity AJ,,James,normal,-,-
3,7,Activity AH,,Emily,normal,-,-
3,8,Activity AL,,Sandra,normal,-,-
3,9,Activity AO,,Wilton,normal,-,-
3,10,Activity AM,,Paul,normal,-,-
3,11,Activity AP,,Sharee,normal,-,-
3,12,Activity B,,Della,normal,-,-
3,13,■,,■,normal,-,-
4,0,▶,,▶,normal,-,-
4,1,Activity A,,Jamika,normal,-,-
4,2,Activity AB,,Brant,normal,-,-
4,3,Activity AF,,Steve,normal,-,-
4,4,Activity AC,,Brant,normal,-,-
4,5,Activity AG,,Lucy,normal,-,-
4,6,Activity AI,,Amanda,normal,-,-
4,7,Activity AH,,Issac,normal,-,-
4,8,Activity AL,,Sherlene,normal,-,-
4,9,Activity AN,,Clayton,normal,-,-
4,10,Activity AM,,Howard,normal,-,-
4,11,Activity AP,,Keven,normal,-,-
4,12,Activity B,,Hoyt,normal,-,-
4,13,■,,■,normal,-,-
5,0,▶,,▶,normal,-,-
5,1,Activity A,,Doretta,normal,-,-
5,2,Activity AB,,Junior,normal,-,-
5,3,Activity AF,,Steve,normal,-,-
5,4,Activity AC,,Brant,normal,-,-
5,5,Activity AG,,Chan,normal,-,-
5,6,Activity AJ,,Micheline,normal,-,-
5,7,Activity AH,,Brian,normal,-,-
5,8,Activity AL,,Earl,normal,-,-
5,9,Activity AN,,Alyce,normal,-,-
5,10,Activity AM,,Iluminada,normal,-,-
5,11,Activity AP,,Jamika,normal,-,-
5,12,Activity B,,Shandi,normal,-,-
