case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:34:33:778,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:57:32:515,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:46:47:674,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 16:39:36:957,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 17:30:37:878,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 18:28:04:000,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 19:11:04:926,Rossie,normal,normal,"-"
1,8,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:34:43:778,Joe,normal,normal,"-"
2,2,Activity BC,2020-06-27 15:00:05:612,Micheline,normal,normal,"-"
2,3,Activity B,2020-06-27 15:52:35:727,Deloras,normal,normal,"-"
2,4,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:34:53:778,Sharee,normal,normal,"-"
3,2,Activity BZ,2020-06-27 14:59:19:434,Frances,normal,normal,"-"
3,3,Activity B,2020-06-27 15:51:51:806,Steve,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:35:03:778,Craig,normal,anomalous,"{'index': [0, 1], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Seth', 'Micheline']}"
4,2,Activity BC,2020-06-27 15:01:59:495,Lucy,normal,anomalous,"{'index': [0, 1], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Seth', 'Micheline']}"
4,3,Activity B,2020-06-27 15:49:56:693,Tiffiny,normal,anomalous,"{'index': [0, 1], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Seth', 'Micheline']}"
4,4,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:35:13:778,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 15:19:16:618,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 16:12:27:956,Elisha,normal,normal,"-"
5,4,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:35:23:778,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 15:22:16:880,Micheline,normal,normal,"-"
6,3,Activity B,2020-06-27 16:18:45:276,Tiffiny,normal,normal,"-"
6,4,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 14:35:33:778,Carmella,normal,normal,"-"
7,2,Activity BC,2020-06-27 14:53:48:175,Micheline,normal,normal,"-"
7,3,Activity B,2020-06-27 15:48:39:216,Tiffiny,normal,normal,"-"
7,4,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 14:35:43:778,Amanda,normal,normal,"-"
8,2,Activity C,2020-06-27 15:29:19:945,Lisa,normal,normal,"-"
8,3,Activity E,2020-06-27 16:26:18:101,Donald,normal,normal,"-"
8,4,Activity F,2020-06-27 17:08:23:351,Keven,normal,normal,"-"
8,5,Activity D,2020-06-27 17:26:18:730,James,normal,normal,"-"
8,6,Activity S,2020-06-27 18:23:22:959,Hoyt,normal,normal,"-"
8,7,Activity B,2020-06-27 19:10:30:359,Tiffiny,normal,normal,"-"
8,8,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 14:35:53:778,Micheline,normal,normal,"-"
9,2,Activity T,2020-06-27 15:25:06:346,Steve,normal,normal,"-"
9,3,Activity AC,2020-06-27 16:16:30:919,Lucy,normal,normal,"-"
9,4,Activity AE,2020-06-27 16:57:51:225,Amanda,normal,normal,"-"
9,5,Activity AD,2020-06-27 17:47:36:176,Emily,normal,normal,"-"
