case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:06:16:859,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 18:00:16:366,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 18:45:17:239,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 19:27:28:258,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 20:08:34:621,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 21:01:26:658,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 21:42:29:055,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 22:20:26:611,Michaele,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:06:26:859,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 17:56:10:897,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 18:50:24:035,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 19:37:34:608,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 20:18:31:252,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 21:04:48:261,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 22:01:00:921,Alpha,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:06:36:859,Sonia,normal,anomalous,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Shandi', 'Marilyn', 'Michaele']}"
3,2,Activity Y,2020-06-27 17:39:07:714,Tiffiny,normal,anomalous,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Shandi', 'Marilyn', 'Michaele']}"
3,3,Activity B,2020-06-27 18:27:25:056,Wilton,normal,anomalous,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Shandi', 'Marilyn', 'Michaele']}"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:06:46:859,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 17:40:20:759,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 18:33:52:872,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 19:09:49:730,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 19:25:17:943,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 20:10:24:520,Sandra,normal,normal,"-"
