case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
1,0,▶,,▶,normal,-,-
1,1,Activity A,,Doretta,normal,-,-
1,2,Activity C,,Jack,normal,-,-
1,3,Activity F,,Howard,normal,-,-
1,4,Activity D,,Wilton,normal,-,-
1,5,Activity I,,Maryellen,normal,-,-
1,6,Activity K,,Issac,normal,-,-
1,7,Activity J,,Velda,normal,-,-
1,8,Activity B,,Michaele,normal,-,-
1,9,■,,■,normal,-,-
2,0,▶,,▶,normal,-,-
2,1,Activity A,,Rossana,normal,-,-
2,2,Activity O,,Ronald,normal,-,-
2,3,Activity U,,Velda,normal,-,-
2,4,Activity X,,Pam,normal,-,-
2,5,Activity V,,Maryellen,normal,-,-
2,6,Activity P,,Ryan,normal,-,-
2,7,Activity B,,Alpha,normal,-,-
2,8,■,,■,normal,-,-
3,0,▶,,▶,normal,-,-
3,1,Activity A,,Shandi,normal,-,-
3,2,Activity Y,,Marilyn,normal,-,-
3,3,Activity B,,Michaele,normal,-,-
3,4,■,,■,normal,-,-
4,0,▶,,▶,normal,-,-
4,1,Activity A,,Steve,normal,-,-
4,2,Activity C,,Keven,normal,-,-
4,3,Activity G,,Steve,normal,-,-
4,4,Activity D,,Emily,normal,-,-
4,5,Activity I,,Keven,normal,-,-
4,6,Activity L,,Sandra,normal,-,-
4,7,Activity J,,Gema,normal,-,-
4,8,Activity B,,Carmella,normal,-,-
4,9,■,,■,normal,-,-
5,0,▶,,▶,normal,-,-
5,1,Activity A,,Doretta,normal,-,-
5,2,Activity C,,Della,normal,-,-
5,3,Activity G,,Steve,normal,-,-
5,4,Activity D,,Deloras,normal,-,-
5,5,Activity I,,Howard,normal,-,-
5,6,Activity M,,Howard,normal,-,-
5,7,Activity J,,Brian,normal,-,-
5,8,Activity B,,Michaele,normal,-,-
5,9,■,,■,normal,-,-
6,0,▶,,▶,normal,-,-
6,1,Activity A,,Keven,normal,-,-
6,2,Activity O,,Brian,normal,-,-
6,3,Activity U,,Velda,normal,-,-
6,4,Activity X,,Jin,normal,-,-
6,5,Activity V,,Maryellen,normal,-,-
6,6,Activity P,,Ryan,normal,-,-
6,7,Activity B,,Maryellen,normal,-,-
6,8,■,,■,normal,-,-
7,0,▶,,▶,normal,-,-
7,1,Activity A,,Rossana,normal,-,-
7,2,Activity O,,Ronald,normal,-,-
7,3,Activity U,,Jimmy,normal,-,-
7,4,Activity W,,Evelin,normal,-,-
7,5,Activity V,,Jamika,normal,-,-
7,6,Activity P,,Ryan,normal,-,-
7,7,Activity B,,Alpha,normal,-,-
7,8,■,,■,normal,-,-
8,0,▶,,▶,normal,-,-
8,1,Activity A,,Micheline,normal,-,-
8,2,Activity Y,,Johnny,normal,-,-
8,3,Activity B,,Michaele,normal,-,-
8,4,■,,■,normal,-,-
9,0,▶,,▶,anomalous,Attribute,"{'index': [2, 3, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Velda', 'Pam', 'Maryellen']}"
9,1,Activity A,,Keven,anomalous,Attribute,"{'index': [2, 3, 4], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Velda', 'Pam', 'Maryellen']}"
