case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
1,0,▶,,▶,normal,-,-
1,1,Activity A,,Velda,normal,-,-
1,2,Activity AI,,Sharee,normal,-,-
1,3,Activity AL,,Rossana,normal,-,-
1,4,Activity AM,,Marilyn,normal,-,-
1,5,Activity AN,,Vickie,normal,-,-
1,6,Activity AO,,Jack,normal,-,-
1,7,Activity AJ,,Donald,normal,-,-
1,8,Activity B,,Alyce,normal,-,-
1,9,■,,■,normal,-,-
2,0,▶,,▶,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,1,Activity A,,Micheline,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,2,Activity L,,Howard,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,3,Activity N,,Issac,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,4,Activity M,,Steve,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,5,Activity R,,Brant,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,6,Activity AC,,Steve,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,7,Activity AH,,Hassie,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,8,Activity AD,,Donald,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,9,Activity S,,Lannie,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,10,Activity B,,Micheline,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
2,11,■,,■,anomalous,Attribute,"{'index': [6, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Howard', 'Craig']}"
3,0,▶,,▶,normal,-,-
3,1,Activity A,,Ronald,normal,-,-
3,2,Activity AI,,Pam,normal,-,-
3,3,Activity AP,,Chan,normal,-,-
3,4,Activity AQ,,Jamika,normal,-,-
3,5,Activity AR,,Jack,normal,-,-
3,6,Activity AS,,Anna,normal,-,-
3,7,Activity AJ,,Ling,normal,-,-
3,8,Activity B,,Brant,normal,-,-
3,9,■,,■,normal,-,-
4,0,▶,,▶,normal,-,-
4,1,Activity A,,Steve,normal,-,-
4,2,Activity C,,Hannah,normal,-,-
4,3,Activity D,,Hugo,normal,-,-
4,4,Activity E,,Lannie,normal,-,-
4,5,Activity H,,James,normal,-,-
4,6,Activity F,,Sandra,normal,-,-
4,7,Activity J,,Grayce,normal,-,-
4,8,Activity K,,Issac,normal,-,-
4,9,Activity B,,Alyce,normal,-,-
4,10,■,,■,normal,-,-
5,0,▶,,▶,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,1,Activity A,,Micheline,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,2,Activity L,,Howard,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,3,Activity N,,Sharee,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,4,Activity M,,Steve,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,5,Activity R,,Amanda,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,6,Activity W,,Chan,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,7,Activity AB,,Junior,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,8,Activity X,,Ryan,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,9,Activity S,,Keven,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,10,Activity B,,Hoyt,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
5,11,■,,■,anomalous,Attribute,"{'index': [2], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Issac']}"
6,0,▶,,▶,normal,-,-
6,1,Activity A,,Steve,normal,-,-
6,2,Activity C,,Hannah,normal,-,-
6,3,Activity D,,Hugo,normal,-,-
6,4,Activity E,,Brant,normal,-,-
6,5,Activity G,,Alpha,normal,-,-
6,6,Activity F,,Jimmy,normal,-,-
6,7,Activity J,,Tiffiny,normal,-,-
6,8,Activity K,,Sherell,normal,-,-
6,9,Activity B,,Alyce,normal,-,-
6,10,■,,■,normal,-,-
7,0,▶,,▶,normal,-,-
7,1,Activity A,,Ronald,normal,-,-
7,2,Activity AI,,Pam,normal,-,-
7,3,Activity AP,,Chan,normal,-,-
7,4,Activity AQ,,Jamika,normal,-,-
7,5,Activity AR,,Lucy,normal,-,-
7,6,Activity AS,,Josef,normal,-,-
7,7,Activity AJ,,Donald,normal,-,-
7,8,Activity B,,Alyce,normal,-,-
7,9,■,,■,normal,-,-
8,0,▶,,▶,normal,-,-
8,1,Activity A,,Doretta,normal,-,-
8,2,Activity C,,Hannah,normal,-,-
8,3,Activity D,,Hugo,normal,-,-
8,4,Activity E,,Lannie,normal,-,-
8,5,Activity H,,Josef,normal,-,-
8,6,Activity F,,Sandra,normal,-,-
8,7,Activity J,,Tiffiny,normal,-,-
8,8,Activity K,,Ryan,normal,-,-
8,9,Activity B,,Alyce,normal,-,-
8,10,■,,■,normal,-,-
9,0,▶,,▶,normal,-,-
9,1,Activity A,,Micheline,normal,-,-
9,2,Activity L,,Howard,normal,-,-
9,3,Activity N,,Ryan,normal,-,-
9,4,Activity M,,Steve,normal,-,-
9,5,Activity R,,Melany,normal,-,-
9,6,Activity V,,Jimmy,normal,-,-
9,7,Activity S,,Sonia,normal,-,-
9,8,Activity B,,Alyce,normal,-,-
9,9,■,,■,normal,-,-
10,0,▶,,▶,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,1,Activity A,,Micheline,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,2,Activity L,,Donald,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,3,Activity P,,Deloras,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,4,Activity Q,,Donald,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,5,Activity M,,Howard,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,6,Activity R,,Joe,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,7,Activity AC,,Roseanne,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,8,Activity AF,,Gema,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,9,Activity AD,,Issac,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,10,Activity S,,Jack,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,11,Activity B,,Pam,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
10,12,■,,■,anomalous,Attribute,"{'index': [8, 10], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Ling', 'Alyce']}"
11,0,▶,,▶,normal,-,-
11,1,Activity A,,Ronald,normal,-,-
11,2,Activity AI,,Lisa,normal,-,-
11,3,Activity AL,,Rossana,normal,-,-
11,4,Activity AM,,Marilyn,normal,-,-
11,5,Activity AN,,Vickie,normal,-,-
11,6,Activity AO,,Evelin,normal,-,-
11,7,Activity AJ,,Charles,normal,-,-
11,8,Activity B,,Brant,normal,-,-
11,9,■,,■,normal,-,-
12,0,▶,,▶,normal,-,-
12,1,Activity A,,Velda,normal,-,-
12,2,Activity AI,,Pam,normal,-,-
12,3,Activity AP,,Chan,normal,-,-
12,4,Activity AQ,,Jamika,normal,-,-
12,5,Activity AR,,Lucy,normal,-,-
12,6,Activity AS,,Clayton,normal,-,-
12,7,Activity AJ,,Ling,normal,-,-
12,8,Activity B,,Brant,normal,-,-
12,9,■,,■,normal,-,-
13,0,▶,,▶,normal,-,-
13,1,Activity A,,Amanda,normal,-,-
13,2,Activity C,,Hannah,normal,-,-
13,3,Activity D,,Hugo,normal,-,-
13,4,Activity E,,Lannie,normal,-,-
13,5,Activity H,,Keven,normal,-,-
13,6,Activity F,,Jimmy,normal,-,-
13,7,Activity J,,Ryan,normal,-,-
13,8,Activity K,,Tiffiny,normal,-,-
13,9,Activity B,,Alyce,normal,-,-
13,10,■,,■,normal,-,-
14,0,▶,,▶,normal,-,-
14,1,Activity A,,Steve,normal,-,-
14,2,Activity C,,Hannah,normal,-,-
14,3,Activity D,,Hugo,normal,-,-
14,4,Activity E,,Keven,normal,-,-
14,5,Activity G,,Issac,normal,-,-
14,6,Activity F,,Jimmy,normal,-,-
14,7,Activity J,,Tiffiny,normal,-,-
14,8,Activity K,,Ryan,normal,-,-
14,9,Activity B,,Alyce,normal,-,-
14,10,■,,■,normal,-,-
15,0,▶,,▶,anomalous,Attribute,"{'index': [4, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Josef', 'Tiffiny']}"
15,1,Activity A,,Amanda,anomalous,Attribute,"{'index': [4, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Josef', 'Tiffiny']}"
15,2,Activity C,,Hannah,anomalous,Attribute,"{'index': [4, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Josef', 'Tiffiny']}"
