case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:33:54:424,Della,normal,normal,"-"
1,2,Activity N,2020-06-27 15:01:19:000,Roy,normal,normal,"-"
1,3,Activity AE,2020-06-27 15:58:19:948,Hoyt,normal,normal,"-"
1,4,Activity AF,2020-06-27 16:41:06:697,Rossie,normal,normal,"-"
1,5,Activity O,2020-06-27 17:15:37:909,Junior,normal,normal,"-"
1,6,Activity B,2020-06-27 18:09:00:062,Deloras,normal,normal,"-"
1,7,■,,,,,""
2,0,▶,,,,,""
2,1,Activity O,2020-06-27 14:34:04:424,Keven,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,2,Activity A,2020-06-27 14:50:46:253,Alyce,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,3,Activity N,2020-06-27 15:48:51:941,Wilton,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,4,Activity Y,2020-06-27 16:20:56:330,Lourdes,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,5,Activity AD,2020-06-27 16:39:23:991,Brant,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,6,Activity Z,2020-06-27 17:35:10:003,Michaele,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,7,Activity B,2020-06-27 18:31:27:136,Grayce,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 1}"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:34:14:424,Della,normal,normal,"-"
3,2,Activity N,2020-06-27 14:51:53:769,Earl,normal,normal,"-"
3,3,Activity P,2020-06-27 15:40:37:287,Emily,normal,normal,"-"
3,4,Activity Q,2020-06-27 16:24:44:858,Della,normal,normal,"-"
3,5,Activity O,2020-06-27 16:47:08:967,Charles,normal,normal,"-"
3,6,Activity B,2020-06-27 17:45:14:124,Brian,normal,normal,"-"
3,7,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:34:24:424,Della,normal,normal,"-"
4,2,Activity N,2020-06-27 15:25:38:324,Brant,normal,normal,"-"
4,3,Activity R,2020-06-27 16:12:00:533,Sherell,normal,normal,"-"
4,4,Activity U,2020-06-27 17:08:03:583,Ling,normal,normal,"-"
4,5,Activity S,2020-06-27 18:07:09:918,Vickie,normal,normal,"-"
4,6,Activity O,2020-06-27 18:56:11:547,Lucy,normal,normal,"-"
4,7,Activity B,2020-06-27 19:34:44:021,Melany,normal,normal,"-"
4,8,■,,,,,""
5,0,▶,,,,,""
5,1,Activity AH,2020-06-27 14:34:34:424,Jamika,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,2,Activity O,2020-06-27 15:16:47:479,Howard,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,3,Activity A,2020-06-27 16:14:24:504,Alyce,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,4,Activity N,2020-06-27 16:59:10:110,Brant,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,5,Activity AG,2020-06-27 17:25:54:212,Sandra,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,6,Activity B,2020-06-27 18:12:37:168,Deloras,normal,anomalous,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
5,7,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:34:44:424,Della,normal,anomalous,"{'shift_from': 5, 'shift_to': 1, 'size': 2}"
6,2,Activity AF,2020-06-27 15:18:50:674,Rossie,normal,anomalous,"{'shift_from': 5, 'shift_to': 1, 'size': 2}"
6,3,Activity O,2020-06-27 16:17:12:844,Jamika,normal,anomalous,"{'shift_from': 5, 'shift_to': 1, 'size': 2}"
6,4,Activity N,2020-06-27 17:04:39:465,Roy,normal,anomalous,"{'shift_from': 5, 'shift_to': 1, 'size': 2}"
