case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
1,0,▶,,,,,""
1,1,Activity A,2020-06-19 15:48:32:829,normal,small,-,"-"
1,2,Activity B,2020-06-19 16:35:19:345,normal,small,-,"-"
1,3,Activity C,2020-06-19 17:24:49:690,normal,small,-,"-"
1,4,Activity D,2020-06-19 18:19:43:004,normal,small,-,"-"
1,5,Activity E,2020-06-19 18:54:58:374,normal,small,-,"-"
1,6,Activity K,2020-06-19 19:40:59:619,normal,small,-,"-"
1,7,Activity O,2020-06-19 20:30:24:774,normal,small,-,"-"
1,8,Activity P,2020-06-19 21:28:23:327,normal,small,-,"-"
1,9,Activity L,2020-06-19 22:24:07:730,normal,small,-,"-"
1,10,Activity F,2020-06-19 22:56:11:128,normal,small,-,"-"
1,11,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-19 15:48:42:829,normal,small,-,"-"
2,2,Activity B,2020-06-19 16:05:09:624,normal,small,-,"-"
2,3,Activity C,2020-06-19 16:55:49:644,normal,small,-,"-"
2,4,Activity D,2020-06-19 17:50:23:044,normal,small,-,"-"
2,5,Activity E,2020-06-19 18:24:28:790,normal,small,-,"-"
2,6,Activity K,2020-06-19 19:21:01:503,normal,small,-,"-"
2,7,Activity Q,2020-06-19 20:05:08:973,normal,small,-,"-"
2,8,Activity L,2020-06-19 21:02:04:824,normal,small,-,"-"
2,9,Activity F,2020-06-19 21:56:05:713,normal,small,-,"-"
2,10,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-19 15:48:52:829,normal,small,-,"-"
3,2,Activity B,2020-06-19 16:31:12:855,normal,small,-,"-"
3,3,Activity C,2020-06-19 17:30:23:070,normal,small,-,"-"
3,4,Activity D,2020-06-19 18:11:17:486,normal,small,-,"-"
3,5,Activity E,2020-06-19 18:59:54:022,normal,small,-,"-"
3,6,Activity G,2020-06-19 19:59:48:361,normal,small,-,"-"
3,7,Activity H,2020-06-19 20:32:11:489,normal,small,-,"-"
3,8,Activity I,2020-06-19 21:22:45:164,normal,small,-,"-"
3,9,Activity J,2020-06-19 22:18:20:658,normal,small,-,"-"
3,10,Activity F,2020-06-19 22:55:40:422,normal,small,-,"-"
3,11,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-19 15:49:02:829,normal,small,-,"-"
4,2,Activity B,2020-06-19 16:33:51:267,normal,small,-,"-"
4,3,Activity C,2020-06-19 17:21:15:782,normal,small,-,"-"
4,4,Activity D,2020-06-19 17:54:58:211,normal,small,-,"-"
4,5,Activity E,2020-06-19 18:23:59:574,normal,small,-,"-"
4,6,Activity T,2020-06-19 19:22:08:266,normal,small,-,"-"
4,7,Activity F,2020-06-19 20:13:10:040,normal,small,-,"-"
4,8,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-19 15:49:12:829,normal,small,-,"-"
5,2,Activity B,2020-06-19 16:26:43:402,normal,small,-,"-"
5,3,Activity C,2020-06-19 17:23:57:914,normal,small,-,"-"
5,4,Activity D,2020-06-19 17:55:38:900,normal,small,-,"-"
5,5,Activity E,2020-06-19 18:19:34:463,normal,small,-,"-"
5,6,Activity G,2020-06-19 19:10:43:090,normal,small,-,"-"
5,7,Activity H,2020-06-19 19:55:33:959,normal,small,-,"-"
5,8,Activity I,2020-06-19 20:13:14:103,normal,small,-,"-"
5,9,Activity J,2020-06-19 21:01:28:201,normal,small,-,"-"
5,10,Activity F,2020-06-19 21:42:12:767,normal,small,-,"-"
5,11,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-19 15:49:22:829,normal,small,-,"-"
6,2,Activity B,2020-06-19 16:41:58:357,normal,small,-,"-"
6,3,Activity C,2020-06-19 17:28:37:228,normal,small,-,"-"
6,4,Activity D,2020-06-19 18:11:11:526,normal,small,-,"-"
6,5,Activity E,2020-06-19 19:03:06:664,normal,small,-,"-"
6,6,Activity G,2020-06-19 19:50:26:441,normal,small,-,"-"
6,7,Activity H,2020-06-19 20:27:07:316,normal,small,-,"-"
6,8,Activity I,2020-06-19 21:19:38:825,normal,small,-,"-"
6,9,Activity J,2020-06-19 22:05:11:881,normal,small,-,"-"
6,10,Activity F,2020-06-19 22:41:35:885,normal,small,-,"-"
6,11,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-19 15:49:32:829,normal,small,-,"-"
7,2,Activity B,2020-06-19 16:17:23:770,normal,small,-,"-"
7,3,Activity C,2020-06-19 17:06:11:193,normal,small,-,"-"
