case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:07:18:884,Sherlene,normal,normal,"-"
1,2,Activity B,2020-06-27 17:55:02:114,Earl,normal,normal,"-"
1,3,Activity C,2020-06-27 18:44:38:426,Brant,normal,normal,"-"
1,4,Activity D,2020-06-27 19:20:03:833,Lourdes,normal,normal,"-"
1,5,Activity E,2020-06-27 19:35:22:570,Hugo,normal,normal,"-"
1,6,Activity G,2020-06-27 20:26:59:727,Lourdes,normal,normal,"-"
1,7,Activity H,2020-06-27 20:57:20:286,Hoyt,normal,normal,"-"
1,8,Activity I,2020-06-27 21:37:55:190,Jack,normal,normal,"-"
1,9,Activity J,2020-06-27 22:24:08:310,Sonia,normal,normal,"-"
1,10,Activity F,2020-06-27 22:57:12:482,Howard,normal,normal,"-"
1,11,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:07:28:884,Sherlene,normal,normal,"-"
2,2,Activity B,2020-06-27 18:03:07:882,Doretta,normal,normal,"-"
2,3,Activity C,2020-06-27 18:51:58:534,Brant,normal,normal,"-"
2,4,Activity D,2020-06-27 19:29:31:347,Lourdes,normal,normal,"-"
2,5,Activity E,2020-06-27 19:49:52:187,Paul,normal,normal,"-"
2,6,Activity T,2020-06-27 20:38:53:640,Ryan,normal,normal,"-"
2,7,Activity F,2020-06-27 21:09:45:924,Lisa,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:07:38:884,Sherlene,normal,normal,"-"
3,2,Activity B,2020-06-27 17:49:02:078,Earl,normal,normal,"-"
3,3,Activity C,2020-06-27 18:46:08:240,Brant,normal,normal,"-"
3,4,Activity D,2020-06-27 19:17:47:155,Lourdes,normal,normal,"-"
3,5,Activity E,2020-06-27 20:01:57:112,Tiffiny,normal,normal,"-"
3,6,Activity K,2020-06-27 20:57:56:370,Melany,normal,normal,"-"
3,7,Activity O,2020-06-27 21:55:15:624,Melany,normal,normal,"-"
3,8,Activity P,2020-06-27 22:38:48:115,Jimmy,normal,normal,"-"
3,9,Activity L,2020-06-27 23:27:50:740,Amanda,normal,normal,"-"
3,10,Activity F,2020-06-28 00:04:51:566,Emily,normal,normal,"-"
3,11,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:07:48:884,Sherlene,normal,normal,"-"
4,2,Activity B,2020-06-27 17:29:03:110,Doretta,normal,normal,"-"
4,3,Activity C,2020-06-27 18:17:13:863,James,normal,normal,"-"
4,4,Activity D,2020-06-27 19:01:08:284,Lourdes,normal,normal,"-"
4,5,Activity E,2020-06-27 19:22:52:048,Tiffiny,normal,normal,"-"
4,6,Activity K,2020-06-27 20:16:48:705,Pam,normal,normal,"-"
4,7,Activity M,2020-06-27 21:12:14:335,Issac,normal,normal,"-"
4,8,Activity N,2020-06-27 21:50:48:970,Sonia,normal,normal,"-"
4,9,Activity L,2020-06-27 22:40:43:567,Keven,normal,normal,"-"
4,10,Activity F,2020-06-27 23:21:22:668,Howard,normal,normal,"-"
4,11,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:58:884,Sherlene,normal,normal,"-"
5,2,Activity B,2020-06-27 17:36:10:451,Doretta,normal,normal,"-"
5,3,Activity C,2020-06-27 18:26:59:860,James,normal,normal,"-"
5,4,Activity D,2020-06-27 19:18:58:083,Lourdes,normal,normal,"-"
5,5,Activity E,2020-06-27 19:47:35:013,Gema,normal,normal,"-"
5,6,Activity K,2020-06-27 20:37:47:117,Melany,normal,normal,"-"
5,7,Activity O,2020-06-27 21:28:24:854,Melany,normal,normal,"-"
5,8,Activity P,2020-06-27 21:56:59:837,Sigrid,normal,normal,"-"
5,9,Activity L,2020-06-27 22:52:03:472,Amanda,normal,normal,"-"
5,10,Activity F,2020-06-27 23:38:05:121,Emily,normal,normal,"-"
5,11,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:08:08:884,Sherlene,normal,normal,"-"
6,2,Activity B,2020-06-27 17:50:25:910,Doretta,normal,normal,"-"
6,3,Activity C,2020-06-27 18:42:28:610,Brant,normal,normal,"-"
6,4,Activity D,2020-06-27 19:29:25:081,Lourdes,normal,normal,"-"
6,5,Activity E,2020-06-27 19:59:36:640,Paul,normal,normal,"-"
6,6,Activity T,2020-06-27 20:49:32:495,Ryan,normal,normal,"-"
6,7,Activity F,2020-06-27 21:32:49:946,Lisa,normal,normal,"-"
6,8,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:08:18:884,Sherlene,normal,normal,"-"
7,2,Activity B,2020-06-27 17:31:07:633,Doretta,normal,normal,"-"
7,3,Activity C,2020-06-27 18:22:19:861,Brant,normal,normal,"-"
7,4,Activity D,2020-06-27 19:10:38:468,Lourdes,normal,normal,"-"
7,5,Activity E,2020-06-27 19:28:27:429,Hugo,normal,normal,"-"
7,6,Activity G,2020-06-27 20:16:25:785,Lourdes,normal,normal,"-"
7,7,Activity H,2020-06-27 20:46:47:459,Hoyt,normal,normal,"-"
7,8,Activity I,2020-06-27 21:22:51:390,Jack,normal,normal,"-"
7,9,Activity J,2020-06-27 22:20:12:550,Sonia,normal,normal,"-"
7,10,Activity F,2020-06-27 22:55:57:722,Howard,normal,normal,"-"
7,11,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:08:28:884,Sherlene,normal,normal,"-"
8,2,Activity B,2020-06-27 17:41:59:628,Doretta,normal,normal,"-"
8,3,Activity C,2020-06-27 18:39:35:281,Brant,normal,normal,"-"
8,4,Activity D,2020-06-27 19:38:30:013,Lourdes,normal,normal,"-"
8,5,Activity E,2020-06-27 19:55:42:371,Paul,normal,normal,"-"
8,6,Activity T,2020-06-27 20:46:02:388,Ryan,normal,normal,"-"
8,7,Activity F,2020-06-27 21:23:46:037,Lisa,normal,normal,"-"
8,8,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:08:38:884,Sherlene,normal,normal,"-"
9,2,Activity B,2020-06-27 18:04:18:179,Earl,normal,normal,"-"
9,3,Activity C,2020-06-27 19:02:06:440,James,normal,normal,"-"
9,4,Activity D,2020-06-27 19:48:02:364,Lourdes,normal,normal,"-"
9,5,Activity E,2020-06-27 20:06:43:322,Hugo,normal,normal,"-"
9,6,Activity G,2020-06-27 21:05:55:226,Elisha,normal,normal,"-"
9,7,Activity H,2020-06-27 21:58:32:648,Hoyt,normal,normal,"-"
9,8,Activity I,2020-06-27 22:31:15:747,Jack,normal,normal,"-"
9,9,Activity J,2020-06-27 23:29:17:415,Sonia,normal,normal,"-"
9,10,Activity F,2020-06-28 00:08:36:109,Howard,normal,normal,"-"
9,11,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 17:08:48:884,Sherlene,normal,normal,"-"
10,2,Activity B,2020-06-27 17:37:04:885,Earl,normal,normal,"-"
10,3,Activity C,2020-06-27 18:26:49:490,Brant,normal,normal,"-"
10,4,Activity D,2020-06-27 19:11:58:560,Lourdes,normal,normal,"-"
10,5,Activity E,2020-06-27 20:07:03:114,Tiffiny,normal,normal,"-"
10,6,Activity K,2020-06-27 21:04:21:039,Rossana,normal,normal,"-"
10,7,Activity R,2020-06-27 21:34:26:527,Carmella,normal,normal,"-"
10,8,Activity S,2020-06-27 22:06:26:183,Velda,normal,normal,"-"
10,9,Activity L,2020-06-27 22:58:47:658,Amanda,normal,normal,"-"
10,10,Activity F,2020-06-27 23:44:25:476,Emily,normal,normal,"-"
10,11,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 17:08:58:884,Sherlene,normal,normal,"-"
11,2,Activity B,2020-06-27 17:58:31:295,Earl,normal,normal,"-"
11,3,Activity C,2020-06-27 18:46:23:355,James,normal,normal,"-"
11,4,Activity D,2020-06-27 19:38:39:496,Lourdes,normal,normal,"-"
11,5,Activity E,2020-06-27 20:33:13:541,Gema,normal,normal,"-"
11,6,Activity K,2020-06-27 21:29:33:900,Pam,normal,normal,"-"
11,7,Activity M,2020-06-27 22:16:47:209,Issac,normal,normal,"-"
