case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:36:30:037,Velda,normal,normal,"-"
1,2,Activity AI,2020-06-27 15:05:16:083,Sharee,normal,normal,"-"
1,3,Activity AL,2020-06-27 16:04:02:329,Rossana,normal,normal,"-"
1,4,Activity AM,2020-06-27 16:47:16:123,Marilyn,normal,normal,"-"
1,5,Activity AN,2020-06-27 17:24:40:833,Vickie,normal,normal,"-"
1,6,Activity AO,2020-06-27 18:23:17:725,Jack,normal,normal,"-"
1,7,Activity AJ,2020-06-27 19:01:44:793,Donald,normal,normal,"-"
1,8,Activity B,2020-06-27 19:18:05:215,Alyce,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:36:40:037,Micheline,normal,normal,"-"
2,2,Activity L,2020-06-27 14:53:37:998,Howard,normal,normal,"-"
2,3,Activity N,2020-06-27 15:44:34:897,Issac,normal,normal,"-"
2,4,Activity M,2020-06-27 16:23:51:952,Steve,normal,normal,"-"
2,5,Activity R,2020-06-27 16:54:02:396,Brant,normal,normal,"-"
2,6,Activity AC,2020-06-27 17:44:39:927,Steve,normal,normal,"-"
2,7,Activity AH,2020-06-27 18:15:41:283,Howard,normal,normal,"-"
2,8,Activity AD,2020-06-27 18:47:14:177,Craig,normal,normal,"-"
2,9,Activity S,2020-06-27 19:32:40:082,Lannie,normal,normal,"-"
2,10,Activity B,2020-06-27 20:30:21:051,Micheline,normal,normal,"-"
2,11,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:36:50:037,Ronald,normal,normal,"-"
3,2,Activity AI,2020-06-27 15:22:25:783,Pam,normal,normal,"-"
3,3,Activity AP,2020-06-27 16:13:46:311,Chan,normal,normal,"-"
3,4,Activity AQ,2020-06-27 16:53:30:602,Jamika,normal,normal,"-"
3,5,Activity AR,2020-06-27 17:11:27:561,Jack,normal,normal,"-"
3,6,Activity AS,2020-06-27 18:09:36:640,Anna,normal,normal,"-"
3,7,Activity AJ,2020-06-27 18:47:45:877,Ling,normal,normal,"-"
