case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:07:19:959,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 17:38:39:258,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 18:30:26:803,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 19:09:28:959,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 19:43:55:036,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 20:34:15:826,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 21:16:45:771,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 21:47:57:816,Michaele,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:07:29:959,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 17:49:27:675,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 18:45:28:920,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 19:24:47:623,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 20:18:52:120,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 21:10:16:866,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 21:58:17:755,Alpha,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:07:39:959,Shandi,normal,normal,"-"
3,2,Activity Y,2020-06-27 17:36:52:046,Marilyn,normal,normal,"-"
3,3,Activity B,2020-06-27 18:36:33:808,Michaele,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:07:49:959,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 17:24:45:426,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 18:24:05:584,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 19:16:58:201,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 20:15:43:489,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 21:05:16:199,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 21:40:07:030,Gema,normal,normal,"-"
4,8,Activity B,2020-06-27 22:26:46:545,Carmella,normal,normal,"-"
4,9,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:59:959,Doretta,normal,normal,"-"
5,2,Activity C,2020-06-27 17:58:44:145,Della,normal,normal,"-"
5,3,Activity G,2020-06-27 18:48:55:317,Steve,normal,normal,"-"
5,4,Activity D,2020-06-27 19:25:41:571,Deloras,normal,normal,"-"
5,5,Activity I,2020-06-27 19:51:08:696,Howard,normal,normal,"-"
5,6,Activity M,2020-06-27 20:41:50:044,Howard,normal,normal,"-"
5,7,Activity J,2020-06-27 21:39:51:733,Brian,normal,normal,"-"
5,8,Activity B,2020-06-27 22:03:59:670,Michaele,normal,normal,"-"
5,9,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:08:09:959,Keven,normal,normal,"-"
6,2,Activity O,2020-06-27 17:26:50:671,Brian,normal,normal,"-"
6,3,Activity U,2020-06-27 18:15:21:688,Velda,normal,normal,"-"
6,4,Activity X,2020-06-27 19:05:07:483,Jin,normal,normal,"-"
6,5,Activity V,2020-06-27 19:22:37:716,Maryellen,normal,normal,"-"
6,6,Activity P,2020-06-27 20:18:36:837,Ryan,normal,normal,"-"
6,7,Activity B,2020-06-27 21:16:15:594,Maryellen,normal,normal,"-"
6,8,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:08:19:959,Rossana,normal,normal,"-"
7,2,Activity O,2020-06-27 17:52:32:478,Ronald,normal,normal,"-"
7,3,Activity U,2020-06-27 18:48:24:943,Jimmy,normal,normal,"-"
7,4,Activity W,2020-06-27 19:37:23:325,Evelin,normal,normal,"-"
7,5,Activity V,2020-06-27 19:54:12:570,Jamika,normal,normal,"-"
7,6,Activity P,2020-06-27 20:51:25:455,Ryan,normal,normal,"-"
7,7,Activity B,2020-06-27 21:46:08:338,Alpha,normal,normal,"-"
7,8,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:08:29:959,Micheline,normal,normal,"-"
8,2,Activity Y,2020-06-27 17:28:30:513,Johnny,normal,normal,"-"
8,3,Activity B,2020-06-27 18:20:56:749,Michaele,normal,normal,"-"
8,4,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:08:39:959,Keven,normal,normal,"-"
9,2,Activity O,2020-06-27 17:43:48:121,Ronald,normal,normal,"-"
9,3,Activity U,2020-06-27 18:40:20:820,Velda,normal,normal,"-"
9,4,Activity X,2020-06-27 19:38:18:941,Pam,normal,normal,"-"
9,5,Activity V,2020-06-27 20:18:15:962,Maryellen,normal,normal,"-"
9,6,Activity P,2020-06-27 21:15:18:175,Ryan,normal,normal,"-"
9,7,Activity B,2020-06-27 22:00:42:398,Alpha,normal,normal,"-"
9,8,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 17:08:49:959,Shandi,normal,normal,"-"
10,2,Activity Y,2020-06-27 17:52:30:475,Johnny,normal,normal,"-"
10,3,Activity B,2020-06-27 18:48:00:998,Michaele,normal,normal,"-"
10,4,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 17:08:59:959,Doretta,normal,normal,"-"
11,2,Activity C,2020-06-27 17:26:29:383,Wilton,normal,normal,"-"
11,3,Activity F,2020-06-27 18:25:23:495,Howard,normal,normal,"-"
11,4,Activity D,2020-06-27 19:04:39:543,Keven,normal,normal,"-"
11,5,Activity I,2020-06-27 19:56:19:736,Maryellen,normal,normal,"-"
11,6,Activity K,2020-06-27 20:41:49:371,Velda,normal,normal,"-"
11,7,Activity J,2020-06-27 21:26:21:668,Jamika,normal,normal,"-"
11,8,Activity B,2020-06-27 22:13:46:907,Michaele,normal,normal,"-"
11,9,■,,,,,""
12,0,▶,,,,,""
