case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:09:50:220,Velda,normal,normal,"-"
1,2,Activity AI,2020-06-27 15:00:02:361,Sharee,normal,normal,"-"
1,3,Activity AL,2020-06-27 15:54:16:171,Rossana,normal,normal,"-"
1,4,Activity AM,2020-06-27 16:32:26:026,Marilyn,normal,normal,"-"
1,5,Activity AN,2020-06-27 16:53:29:759,Vickie,normal,normal,"-"
1,6,Activity AO,2020-06-27 17:44:32:879,Jack,normal,normal,"-"
1,7,Activity AJ,2020-06-27 18:30:22:538,Donald,normal,normal,"-"
1,8,Activity B,2020-06-27 19:19:43:612,Alyce,normal,normal,"-"
1,9,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:10:00:220,Micheline,normal,normal,"-"
2,2,Activity L,2020-06-27 15:01:10:285,Howard,normal,normal,"-"
2,3,Activity N,2020-06-27 15:49:56:348,Issac,normal,normal,"-"
2,4,Activity M,2020-06-27 16:39:25:938,Steve,normal,normal,"-"
2,5,Activity R,2020-06-27 17:03:07:781,Brant,normal,normal,"-"
2,6,Activity AC,2020-06-27 17:58:15:533,Steve,normal,normal,"-"
2,7,Activity AH,2020-06-27 18:48:01:589,Howard,normal,normal,"-"
2,8,Activity AD,2020-06-27 19:05:14:681,Craig,normal,normal,"-"
2,9,Activity S,2020-06-27 19:52:56:052,Lannie,normal,normal,"-"
2,10,Activity B,2020-06-27 20:29:36:861,Micheline,normal,normal,"-"
2,11,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:10:10:220,Ronald,normal,normal,"-"
3,2,Activity AI,2020-06-27 14:56:30:600,Pam,normal,normal,"-"
3,3,Activity AP,2020-06-27 15:43:13:840,Chan,normal,normal,"-"
3,4,Activity AQ,2020-06-27 16:18:45:702,Jamika,normal,normal,"-"
3,5,Activity AR,2020-06-27 16:47:53:565,Jack,normal,normal,"-"
3,6,Activity AS,2020-06-27 17:37:50:557,Anna,normal,normal,"-"
3,7,Activity AJ,2020-06-27 18:22:34:396,Ling,normal,normal,"-"
3,8,Activity B,2020-06-27 18:53:26:593,Brant,normal,normal,"-"
3,9,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:10:20:220,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 14:48:56:413,Hannah,normal,normal,"-"
4,3,Activity D,2020-06-27 15:45:31:078,Hugo,normal,normal,"-"
4,4,Activity E,2020-06-27 16:20:03:955,Lannie,normal,normal,"-"
4,5,Activity H,2020-06-27 16:48:30:051,James,normal,normal,"-"
4,6,Activity F,2020-06-27 17:33:47:473,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 18:21:16:625,Grayce,normal,normal,"-"
4,8,Activity K,2020-06-27 18:43:23:598,Issac,normal,normal,"-"
4,9,Activity B,2020-06-27 19:35:08:661,Alyce,normal,normal,"-"
4,10,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:10:30:220,Micheline,normal,normal,"-"
5,2,Activity L,2020-06-27 15:09:05:099,Howard,normal,normal,"-"
5,3,Activity N,2020-06-27 15:59:21:499,Issac,normal,normal,"-"
5,4,Activity M,2020-06-27 16:50:50:778,Steve,normal,normal,"-"
5,5,Activity R,2020-06-27 17:14:00:792,Amanda,normal,normal,"-"
5,6,Activity W,2020-06-27 18:00:28:520,Chan,normal,normal,"-"
5,7,Activity AB,2020-06-27 18:33:40:918,Junior,normal,normal,"-"
5,8,Activity X,2020-06-27 18:52:16:478,Ryan,normal,normal,"-"
5,9,Activity S,2020-06-27 19:50:38:739,Keven,normal,normal,"-"
5,10,Activity B,2020-06-27 20:43:47:315,Hoyt,normal,normal,"-"
5,11,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:10:40:220,Steve,normal,normal,"-"
6,2,Activity C,2020-06-27 14:36:03:353,Hannah,normal,normal,"-"
6,3,Activity D,2020-06-27 15:25:29:744,Hugo,normal,normal,"-"
6,4,Activity E,2020-06-27 16:16:26:726,Brant,normal,normal,"-"
6,5,Activity G,2020-06-27 16:36:29:019,Alpha,normal,normal,"-"
6,6,Activity F,2020-06-27 17:23:51:771,Jimmy,normal,normal,"-"
6,7,Activity J,2020-06-27 18:12:59:451,Tiffiny,normal,normal,"-"
6,8,Activity K,2020-06-27 18:33:50:341,Sherell,normal,normal,"-"
6,9,Activity B,2020-06-27 19:29:22:020,Alyce,normal,normal,"-"
6,10,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:10:50:220,Ronald,normal,normal,"-"
7,2,Activity AI,2020-06-27 14:53:44:060,Pam,normal,normal,"-"
7,3,Activity AP,2020-06-27 15:43:40:819,Chan,normal,normal,"-"
7,4,Activity AQ,2020-06-27 16:31:42:243,Jamika,normal,normal,"-"
7,5,Activity AR,2020-06-27 17:09:46:734,Lucy,normal,normal,"-"
7,6,Activity AS,2020-06-27 17:57:13:630,Josef,normal,normal,"-"
7,7,Activity AJ,2020-06-27 18:47:28:596,Donald,normal,normal,"-"
7,8,Activity B,2020-06-27 19:33:19:488,Alyce,normal,normal,"-"
7,9,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:11:00:220,Doretta,normal,normal,"-"
8,2,Activity C,2020-06-27 15:09:29:819,Hannah,normal,normal,"-"
8,3,Activity D,2020-06-27 16:04:24:423,Hugo,normal,normal,"-"
