case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:36:38:704,Velda,normal,normal,"-"
1,2,Activity AI,2020-06-27 14:58:14:004,Sharee,normal,normal,"-"
1,3,Activity AL,2020-06-27 15:45:14:005,Rossana,normal,normal,"-"
1,4,Activity AM,2020-06-27 16:18:29:912,Marilyn,normal,normal,"-"
1,5,Activity AN,2020-06-27 16:44:30:618,Vickie,normal,normal,"-"
1,6,Activity AO,2020-06-27 17:31:34:517,Jack,normal,normal,"-"
1,7,Activity AJ,2020-06-27 18:27:14:284,Donald,normal,normal,"-"
1,8,Activity B,2020-06-27 19:07:00:833,Alyce,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:36:48:704,Micheline,normal,normal,"-"
2,2,Activity L,2020-06-27 15:19:15:006,Howard,normal,normal,"-"
2,3,Activity N,2020-06-27 16:09:35:117,Issac,normal,normal,"-"
2,4,Activity M,2020-06-27 16:42:54:293,Steve,normal,normal,"-"
2,5,Activity R,2020-06-27 17:04:22:651,Brant,normal,normal,"-"
2,6,Activity AC,2020-06-27 17:51:57:927,Steve,normal,normal,"-"
2,7,Activity AH,2020-06-27 18:27:43:496,Howard,normal,normal,"-"
2,8,Activity AD,2020-06-27 19:22:30:311,Craig,normal,normal,"-"
2,9,Activity S,2020-06-27 20:21:56:524,Lannie,normal,normal,"-"
2,10,Activity B,2020-06-27 21:19:52:493,Micheline,normal,normal,"-"
2,11,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:36:58:704,Ronald,normal,normal,"-"
3,2,Activity AI,2020-06-27 15:02:10:127,Pam,normal,normal,"-"
3,3,Activity AP,2020-06-27 15:50:02:067,Chan,normal,normal,"-"
3,4,Activity AQ,2020-06-27 16:25:35:287,Jamika,normal,normal,"-"
3,5,Activity AR,2020-06-27 16:53:46:497,Jack,normal,normal,"-"
3,6,Activity AS,2020-06-27 17:48:40:778,Anna,normal,normal,"-"
3,7,Activity AJ,2020-06-27 18:26:08:554,Ling,normal,normal,"-"
