case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:09:53:014,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 14:42:35:425,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 15:28:46:052,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 16:25:53:960,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 17:01:04:968,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 17:54:31:069,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 18:40:41:920,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 19:33:47:692,Michaele,normal,normal,"-"
1,9,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:10:03:014,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 14:39:04:307,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 15:30:35:238,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 16:24:21:682,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 17:03:50:897,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 17:56:06:980,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 18:39:56:297,Alpha,normal,normal,"-"
2,8,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:10:13:014,Shandi,normal,normal,"-"
3,2,Activity Y,2020-06-27 15:01:23:061,Marilyn,normal,normal,"-"
3,3,Activity B,2020-06-27 15:56:42:724,Michaele,normal,normal,"-"
3,4,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:10:23:014,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 14:38:45:330,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 15:28:02:750,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 16:13:23:539,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 16:53:58:751,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 17:47:46:260,Sandra,normal,normal,"-"
