case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:02:52:789,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:43:28:304,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:33:18:760,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 16:25:22:845,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 17:25:19:387,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 18:12:31:566,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 18:52:20:159,Rossie,normal,normal,"-"
1,8,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity BC,2020-06-27 14:03:02:789,Micheline,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,2,Activity A,2020-06-27 14:54:31:133,Joe,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,3,Activity B,2020-06-27 15:40:06:933,Deloras,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,4,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity BZ,2020-06-27 14:03:12:789,Frances,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,2,Activity A,2020-06-27 14:46:46:189,Sharee,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,3,Activity B,2020-06-27 15:44:28:280,Steve,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,4,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:03:22:789,Seth,normal,normal,"-"
4,2,Activity BC,2020-06-27 14:49:45:004,Micheline,normal,normal,"-"
4,3,Activity B,2020-06-27 15:42:44:963,Tiffiny,normal,normal,"-"
4,4,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:03:32:789,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 14:23:33:493,Issac,normal,normal,"-"
