case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:02:45:861,Velda,normal,normal,"-"
1,2,Activity AI,2020-06-27 14:25:44:361,Sharee,normal,normal,"-"
1,3,Activity AL,2020-06-27 15:16:56:981,Rossana,normal,normal,"-"
1,4,Activity AM,2020-06-27 15:59:25:027,Marilyn,normal,normal,"-"
1,5,Activity AN,2020-06-27 16:55:49:954,Vickie,normal,normal,"-"
1,6,Activity AO,2020-06-27 17:44:56:971,Jack,normal,normal,"-"
1,7,Activity AJ,2020-06-27 18:21:28:536,Donald,normal,normal,"-"
1,8,Activity B,2020-06-27 19:11:30:796,Alyce,normal,normal,"-"
1,9,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity R,2020-06-27 14:02:55:861,Brant,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,2,Activity AC,2020-06-27 15:01:07:009,Steve,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,3,Activity A,2020-06-27 15:46:19:379,Micheline,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,4,Activity L,2020-06-27 16:43:32:423,Howard,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,5,Activity N,2020-06-27 17:03:48:955,Issac,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,6,Activity M,2020-06-27 18:02:52:729,Steve,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,7,Activity AH,2020-06-27 18:35:22:831,Howard,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,8,Activity AD,2020-06-27 19:12:02:972,Craig,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,9,Activity S,2020-06-27 20:08:07:966,Lannie,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,10,Activity B,2020-06-27 20:46:51:305,Micheline,normal,anomalous,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
2,11,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:03:05:861,Ronald,normal,normal,"-"
3,2,Activity AI,2020-06-27 14:40:57:514,Pam,normal,normal,"-"
3,3,Activity AP,2020-06-27 15:31:25:375,Chan,normal,normal,"-"
3,4,Activity AQ,2020-06-27 16:27:17:383,Jamika,normal,normal,"-"
3,5,Activity AR,2020-06-27 16:51:26:007,Jack,normal,normal,"-"
3,6,Activity AS,2020-06-27 17:49:52:058,Anna,normal,normal,"-"
3,7,Activity AJ,2020-06-27 18:49:33:009,Ling,normal,normal,"-"
3,8,Activity B,2020-06-27 19:40:28:867,Brant,normal,normal,"-"
3,9,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:03:15:861,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 14:42:17:487,Hannah,normal,normal,"-"
4,3,Activity D,2020-06-27 15:36:21:017,Hugo,normal,normal,"-"
4,4,Activity E,2020-06-27 16:07:12:472,Lannie,normal,normal,"-"
4,5,Activity H,2020-06-27 17:04:30:803,James,normal,normal,"-"
4,6,Activity F,2020-06-27 17:50:41:639,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 18:39:08:952,Grayce,normal,normal,"-"
4,8,Activity K,2020-06-27 19:12:11:580,Issac,normal,normal,"-"
4,9,Activity B,2020-06-27 20:01:43:776,Alyce,normal,normal,"-"
4,10,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:03:25:861,Micheline,normal,normal,"-"
5,2,Activity L,2020-06-27 14:32:50:439,Howard,normal,normal,"-"
5,3,Activity N,2020-06-27 15:23:38:126,Issac,normal,normal,"-"
5,4,Activity M,2020-06-27 16:23:13:671,Steve,normal,normal,"-"
