case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:03:00:480,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 14:57:09:059,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 15:47:53:059,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 16:25:38:667,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 17:08:58:859,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 18:01:30:819,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 18:34:30:883,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 19:16:23:231,Michaele,normal,normal,"-"
1,9,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:03:10:480,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 14:43:55:768,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 15:34:08:869,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 16:27:34:010,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 16:51:00:045,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 17:45:12:849,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 18:42:53:530,Alpha,normal,normal,"-"
2,8,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:03:20:480,Shandi,normal,normal,"-"
3,2,Activity Y,2020-06-27 14:49:43:110,Marilyn,normal,normal,"-"
3,3,Activity B,2020-06-27 15:47:17:549,Michaele,normal,normal,"-"
3,4,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:03:30:480,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 14:25:36:266,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 15:15:11:196,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 15:52:50:753,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 16:46:27:132,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 17:34:01:124,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 18:09:32:634,Gema,normal,normal,"-"
4,8,Activity B,2020-06-27 18:28:46:416,Carmella,normal,normal,"-"
4,9,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:03:40:480,Doretta,normal,normal,"-"
5,2,Activity C,2020-06-27 15:01:19:955,Della,normal,normal,"-"
5,3,Activity G,2020-06-27 15:59:53:575,Steve,normal,normal,"-"
5,4,Activity D,2020-06-27 16:52:20:484,Deloras,normal,normal,"-"
5,5,Activity I,2020-06-27 17:48:15:359,Howard,normal,normal,"-"
5,6,Activity M,2020-06-27 18:43:38:979,Howard,normal,normal,"-"
5,7,Activity J,2020-06-27 19:35:46:855,Brian,normal,normal,"-"
5,8,Activity B,2020-06-27 20:26:17:259,Michaele,normal,normal,"-"
5,9,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:03:50:480,Keven,normal,normal,"-"
6,2,Activity O,2020-06-27 14:51:47:545,Brian,normal,normal,"-"
6,3,Activity U,2020-06-27 15:36:55:276,Velda,normal,normal,"-"
6,4,Activity X,2020-06-27 16:33:25:514,Jin,normal,normal,"-"
6,5,Activity V,2020-06-27 17:22:13:648,Maryellen,normal,normal,"-"
6,6,Activity P,2020-06-27 18:19:16:239,Ryan,normal,normal,"-"
6,7,Activity B,2020-06-27 18:51:15:840,Maryellen,normal,normal,"-"
6,8,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:04:00:480,Rossana,normal,normal,"-"
7,2,Activity O,2020-06-27 15:03:32:600,Ronald,normal,normal,"-"
7,3,Activity U,2020-06-27 15:58:25:049,Jimmy,normal,normal,"-"
7,4,Activity W,2020-06-27 16:43:27:954,Evelin,normal,normal,"-"
7,5,Activity V,2020-06-27 17:34:42:302,Jamika,normal,normal,"-"
7,6,Activity P,2020-06-27 18:27:57:059,Ryan,normal,normal,"-"
7,7,Activity B,2020-06-27 19:20:36:990,Alpha,normal,normal,"-"
7,8,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:04:10:480,Micheline,normal,normal,"-"
8,2,Activity Y,2020-06-27 15:04:00:906,Johnny,normal,normal,"-"
8,3,Activity B,2020-06-27 15:49:57:607,Michaele,normal,normal,"-"
8,4,■,-,-,-,-,"-"
9,0,▶,-,-,-,-,"-"
9,1,Activity O,2020-06-27 14:04:20:480,Ronald,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,2,Activity U,2020-06-27 14:27:44:469,Velda,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,3,Activity X,2020-06-27 15:23:13:656,Pam,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,4,Activity V,2020-06-27 16:02:37:425,Maryellen,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,5,Activity P,2020-06-27 16:59:54:800,Ryan,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,6,Activity B,2020-06-27 17:50:35:337,Alpha,normal,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
9,7,■,-,-,-,-,"-"
10,0,▶,-,-,-,-,"-"
10,1,Activity A,2020-06-27 14:04:30:480,Shandi,normal,normal,"-"
10,2,Activity Y,2020-06-27 14:54:29:081,Johnny,normal,normal,"-"
10,3,Activity B,2020-06-27 15:42:45:503,Michaele,normal,normal,"-"
10,4,■,-,-,-,-,"-"
11,0,▶,-,-,-,-,"-"
11,1,Activity A,2020-06-27 14:04:40:480,Doretta,normal,normal,"-"
11,2,Activity C,2020-06-27 14:54:12:740,Wilton,normal,normal,"-"
11,3,Activity F,2020-06-27 15:53:55:409,Howard,normal,normal,"-"
11,4,Activity D,2020-06-27 16:52:43:192,Keven,normal,normal,"-"
11,5,Activity I,2020-06-27 17:14:29:507,Maryellen,normal,normal,"-"
11,6,Activity K,2020-06-27 18:05:25:529,Velda,normal,normal,"-"
11,7,Activity J,2020-06-27 18:57:46:010,Jamika,normal,normal,"-"
11,8,Activity B,2020-06-27 19:25:44:903,Michaele,normal,normal,"-"
11,9,■,-,-,-,-,"-"
12,0,▶,-,-,-,-,"-"
12,1,Activity A,2020-06-27 14:04:50:480,Doretta,normal,normal,"-"
12,2,Activity C,2020-06-27 14:32:32:159,Della,normal,normal,"-"
12,3,Activity G,2020-06-27 15:19:37:229,Steve,normal,normal,"-"
12,4,Activity D,2020-06-27 15:50:47:942,Deloras,normal,normal,"-"
12,5,Activity I,2020-06-27 16:25:48:136,Pam,normal,normal,"-"
12,6,Activity K,2020-06-27 17:20:23:762,Velda,normal,normal,"-"
12,7,Activity J,2020-06-27 18:10:57:131,Doretta,normal,normal,"-"
12,8,Activity B,2020-06-27 18:37:52:303,Sherlene,normal,normal,"-"
12,9,■,-,-,-,-,"-"
13,0,▶,-,-,-,-,"-"
13,1,Activity A,2020-06-27 14:05:00:480,Rossana,normal,normal,"-"
13,2,Activity O,2020-06-27 14:21:57:177,Melany,normal,normal,"-"
13,3,Activity S,2020-06-27 15:17:09:414,Doretta,normal,normal,"-"
13,4,Activity T,2020-06-27 15:53:31:263,Velda,normal,normal,"-"
13,5,Activity P,2020-06-27 16:30:09:318,Jin,normal,normal,"-"
13,6,Activity B,2020-06-27 17:15:17:539,Sherell,normal,normal,"-"
13,7,■,-,-,-,-,"-"
14,0,▶,-,-,-,-,"-"
14,1,Activity A,2020-06-27 14:05:10:480,Micheline,normal,normal,"-"
14,2,Activity Y,2020-06-27 14:30:09:533,Ling,normal,normal,"-"
14,3,Activity B,2020-06-27 15:18:16:298,Michaele,normal,normal,"-"
14,4,■,-,-,-,-,"-"
15,0,▶,-,-,-,-,"-"
15,1,Activity A,2020-06-27 14:05:20:480,Doretta,normal,normal,"-"
15,2,Activity C,2020-06-27 14:21:36:357,Maryellen,normal,normal,"-"
15,3,Activity G,2020-06-27 15:08:50:650,Steve,normal,normal,"-"
15,4,Activity D,2020-06-27 16:01:41:207,Emily,normal,normal,"-"
15,5,Activity I,2020-06-27 17:00:40:815,Iluminada,normal,normal,"-"
15,6,Activity K,2020-06-27 17:47:51:001,Velda,normal,normal,"-"
15,7,Activity J,2020-06-27 18:20:42:296,Jamika,normal,normal,"-"
15,8,Activity B,2020-06-27 19:13:10:074,Michaele,normal,normal,"-"
15,9,■,-,-,-,-,"-"
16,0,▶,-,-,-,-,"-"
16,1,Activity A,2020-06-27 14:05:30:480,Steve,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,2,Activity D,2020-06-27 14:59:09:456,Deloras,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,3,Activity I,2020-06-27 15:47:51:556,Keven,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,4,Activity L,2020-06-27 16:39:13:697,Keven,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,5,Activity J,2020-06-27 17:12:59:347,Gema,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,6,Activity B,2020-06-27 18:12:39:957,Carmella,normal,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Steve'}}]}"
16,7,■,-,-,-,-,"-"
17,0,▶,-,-,-,-,"-"
17,1,Activity A,2020-06-27 14:05:40:480,Keven,normal,normal,"-"
17,2,Activity O,2020-06-27 14:50:08:637,Melany,normal,normal,"-"
17,3,Activity S,2020-06-27 15:37:39:967,Doretta,normal,normal,"-"
17,4,Activity T,2020-06-27 16:17:07:944,Velda,normal,normal,"-"
17,5,Activity P,2020-06-27 16:58:54:733,Seth,normal,normal,"-"
17,6,Activity B,2020-06-27 17:47:20:026,Sherlene,normal,normal,"-"
17,7,■,-,-,-,-,"-"
18,0,▶,-,-,-,-,"-"
18,1,Activity A,2020-06-27 14:05:50:480,Steve,normal,normal,"-"
18,2,Activity C,2020-06-27 14:56:28:443,Della,normal,normal,"-"
18,3,Activity G,2020-06-27 15:51:28:162,Steve,normal,normal,"-"
18,4,Activity D,2020-06-27 16:34:35:202,Emily,normal,normal,"-"
18,5,Activity I,2020-06-27 16:50:30:530,Melany,normal,normal,"-"
18,6,Activity K,2020-06-27 17:36:36:829,Issac,normal,normal,"-"
18,7,Activity J,2020-06-27 18:29:52:047,Brian,normal,normal,"-"
18,8,Activity B,2020-06-27 19:10:43:699,Michaele,normal,normal,"-"
18,9,■,-,-,-,-,"-"
19,0,▶,-,-,-,-,"-"
19,1,Activity A,2020-06-27 14:06:00:480,Amanda,normal,normal,"-"
19,2,Activity C,2020-06-27 14:54:46:465,Pam,normal,normal,"-"
19,3,Activity G,2020-06-27 15:50:47:813,Amanda,normal,normal,"-"
19,4,Activity D,2020-06-27 16:27:46:313,Emily,normal,normal,"-"
19,5,Activity I,2020-06-27 17:00:12:176,Melany,normal,normal,"-"
19,6,Activity K,2020-06-27 17:45:20:890,Issac,normal,normal,"-"
19,7,Activity J,2020-06-27 18:35:45:940,Craig,normal,normal,"-"
19,8,Activity B,2020-06-27 19:17:02:904,Carmella,normal,normal,"-"
19,9,■,-,-,-,-,"-"
20,0,▶,-,-,-,-,"-"
20,1,Activity A,2020-06-27 14:06:10:480,Amanda,normal,normal,"-"
20,2,Activity C,2020-06-27 14:47:15:220,Jack,normal,normal,"-"
20,3,Activity F,2020-06-27 15:39:09:421,Howard,normal,normal,"-"
20,4,Activity D,2020-06-27 16:22:51:532,Keven,normal,normal,"-"
20,5,Activity I,2020-06-27 16:56:49:822,Maryellen,normal,normal,"-"
20,6,Activity K,2020-06-27 17:54:17:597,Velda,normal,normal,"-"
20,7,Activity J,2020-06-27 18:43:21:225,Jamika,normal,normal,"-"
20,8,Activity B,2020-06-27 19:28:30:736,Michaele,normal,normal,"-"
20,9,■,-,-,-,-,"-"
21,0,▶,-,-,-,-,"-"
21,1,Activity A,2020-06-27 14:06:20:480,Micheline,normal,normal,"-"
21,2,Activity Y,2020-06-27 14:29:08:917,Johnny,normal,normal,"-"
21,3,Activity B,2020-06-27 15:23:21:094,Michaele,normal,normal,"-"
21,4,■,-,-,-,-,"-"
22,0,▶,-,-,-,-,"-"
22,1,Activity A,2020-06-27 14:06:30:480,Steve,normal,normal,"-"
22,2,Activity C,2020-06-27 14:28:09:968,Lisa,normal,normal,"-"
22,3,Activity E,2020-06-27 15:21:51:912,Donald,normal,normal,"-"
22,4,Activity D,2020-06-27 15:53:50:820,Keven,normal,normal,"-"
22,5,Activity I,2020-06-27 16:34:52:467,Maryellen,normal,normal,"-"
22,6,Activity K,2020-06-27 17:33:34:756,Issac,normal,normal,"-"
22,7,Activity J,2020-06-27 18:19:30:107,Frances,normal,normal,"-"
22,8,Activity B,2020-06-27 19:10:09:575,Michaele,normal,normal,"-"
22,9,■,-,-,-,-,"-"
23,0,▶,-,-,-,-,"-"
23,1,Activity A,2020-06-27 14:06:40:480,Doretta,normal,normal,"-"
23,2,Activity C,2020-06-27 14:42:22:957,Keven,normal,normal,"-"
23,3,Activity G,2020-06-27 15:38:42:800,Steve,normal,normal,"-"
23,4,Activity D,2020-06-27 16:28:07:740,Emily,normal,normal,"-"
23,5,Activity I,2020-06-27 16:45:06:440,Tiffiny,normal,normal,"-"
23,6,Activity L,2020-06-27 17:35:51:743,Shandi,normal,normal,"-"
23,7,Activity J,2020-06-27 18:29:51:315,Micheline,normal,normal,"-"
23,8,Activity B,2020-06-27 18:49:50:872,Michaele,normal,normal,"-"
23,9,■,-,-,-,-,"-"
24,0,▶,-,-,-,-,"-"
24,1,Activity A,2020-06-27 14:06:50:480,Shandi,normal,normal,"-"
24,2,Activity Y,2020-06-27 15:02:05:164,Johnny,normal,normal,"-"
24,3,Activity B,2020-06-27 15:55:44:313,Michaele,normal,normal,"-"
24,4,■,-,-,-,-,"-"
25,0,▶,-,-,-,-,"-"
25,1,Activity A,2020-06-27 14:07:00:480,Keven,normal,normal,"-"
