case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:33:26:899,Sherlene,normal,anomalous,"-"
1,2,Activity B,2020-06-27 15:08:19:306,Earl,normal,anomalous,"-"
1,3,Activity C,2020-06-27 16:02:08:674,Brant,normal,anomalous,"-"
1,4,Activity D,2020-06-27 16:49:02:727,Lourdes,normal,anomalous,"-"
1,5,Activity E,2020-06-27 17:38:34:676,Hugo,normal,anomalous,"-"
1,6,Activity G,2020-06-27 18:31:51:429,Lourdes,normal,anomalous,"-"
1,7,Activity H,2020-06-27 19:25:37:821,Hoyt,normal,anomalous,"-"
1,8,Random activity 3,2020-06-27 19:42:03:370,Random user 64,normal,anomalous,"-"
1,9,Activity I,2020-06-27 20:31:46:898,Jack,normal,anomalous,"-"
1,10,Activity J,2020-06-27 21:17:48:048,Sonia,normal,anomalous,"-"
1,11,Activity F,2020-06-27 21:41:38:687,Howard,normal,anomalous,"-"
1,12,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 14:33:36:899,Sherlene,normal,normal,"-"
2,2,Activity B,2020-06-27 15:21:13:488,Doretta,normal,normal,"-"
2,3,Activity C,2020-06-27 16:19:09:547,Brant,normal,normal,"-"
2,4,Activity D,2020-06-27 17:17:25:372,Lourdes,normal,normal,"-"
2,5,Activity E,2020-06-27 17:38:03:285,Paul,normal,normal,"-"
2,6,Activity T,2020-06-27 18:23:34:786,Ryan,normal,normal,"-"
2,7,Activity F,2020-06-27 19:04:22:815,Lisa,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 14:33:46:899,Sherlene,normal,normal,"-"
3,2,Activity B,2020-06-27 15:29:46:955,Earl,normal,normal,"-"
3,3,Activity C,2020-06-27 16:15:02:410,Brant,normal,normal,"-"
3,4,Activity D,2020-06-27 17:13:23:698,Lourdes,normal,normal,"-"
3,5,Activity E,2020-06-27 17:55:21:248,Tiffiny,normal,normal,"-"
3,6,Activity K,2020-06-27 18:50:13:222,Melany,normal,normal,"-"
3,7,Activity O,2020-06-27 19:47:24:256,Melany,normal,normal,"-"
3,8,Activity P,2020-06-27 20:13:41:836,Jimmy,normal,normal,"-"
3,9,Activity L,2020-06-27 21:01:47:663,Amanda,normal,normal,"-"
3,10,Activity F,2020-06-27 21:33:34:637,Emily,normal,normal,"-"
3,11,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:33:56:899,Sherlene,normal,normal,"-"
4,2,Activity B,2020-06-27 15:09:38:284,Doretta,normal,normal,"-"
4,3,Activity C,2020-06-27 16:09:34:288,James,normal,normal,"-"
4,4,Activity D,2020-06-27 16:53:46:749,Lourdes,normal,normal,"-"
4,5,Activity E,2020-06-27 17:34:17:100,Tiffiny,normal,normal,"-"
4,6,Activity K,2020-06-27 18:26:04:229,Pam,normal,normal,"-"
4,7,Activity M,2020-06-27 19:22:23:828,Issac,normal,normal,"-"
4,8,Activity N,2020-06-27 19:58:43:442,Sonia,normal,normal,"-"
4,9,Activity L,2020-06-27 20:44:25:707,Keven,normal,normal,"-"
4,10,Activity F,2020-06-27 21:33:31:535,Howard,normal,normal,"-"
4,11,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:34:06:899,Sherlene,normal,normal,"-"
5,2,Activity B,2020-06-27 15:32:35:674,Doretta,normal,normal,"-"
5,3,Activity C,2020-06-27 16:19:29:707,James,normal,normal,"-"
5,4,Activity D,2020-06-27 17:08:49:164,Lourdes,normal,normal,"-"
5,5,Activity E,2020-06-27 18:04:22:575,Gema,normal,normal,"-"
