case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:02:51:049,Sherlene,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,2,Activity B,2020-06-27 14:37:28:841,Earl,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,3,Activity C,2020-06-27 15:29:18:569,Brant,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,4,Activity D,2020-06-27 16:14:39:901,Lourdes,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,5,Activity E,2020-06-27 16:41:56:138,Steve,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,6,Activity G,2020-06-27 17:28:10:201,Lourdes,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,7,Activity H,2020-06-27 18:25:24:153,Hoyt,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,8,Activity I,2020-06-27 19:05:41:240,Frances,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,9,Activity J,2020-06-27 19:59:51:824,Sonia,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,10,Activity F,2020-06-27 20:56:27:745,Howard,normal,anomalous,"{'index': [4, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Hugo', 'Jack']}"
1,11,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity A,2020-06-27 14:03:01:049,Sherlene,normal,normal,"-"
2,2,Activity B,2020-06-27 14:22:11:928,Doretta,normal,normal,"-"
2,3,Activity C,2020-06-27 15:13:37:971,Brant,normal,normal,"-"
2,4,Activity D,2020-06-27 15:49:02:303,Lourdes,normal,normal,"-"
2,5,Activity E,2020-06-27 16:39:54:354,Paul,normal,normal,"-"
2,6,Activity T,2020-06-27 17:39:54:154,Ryan,normal,normal,"-"
2,7,Activity F,2020-06-27 18:30:15:487,Lisa,normal,normal,"-"
2,8,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:03:11:049,Sherlene,normal,normal,"-"
3,2,Activity B,2020-06-27 14:55:24:111,Earl,normal,normal,"-"
3,3,Activity C,2020-06-27 15:52:03:618,Brant,normal,normal,"-"
3,4,Activity D,2020-06-27 16:35:26:117,Lourdes,normal,normal,"-"
3,5,Activity E,2020-06-27 17:18:07:229,Tiffiny,normal,normal,"-"
3,6,Activity K,2020-06-27 18:14:39:087,Melany,normal,normal,"-"
3,7,Activity O,2020-06-27 18:52:44:179,Melany,normal,normal,"-"
3,8,Activity P,2020-06-27 19:47:21:223,Jimmy,normal,normal,"-"
3,9,Activity L,2020-06-27 20:42:04:904,Amanda,normal,normal,"-"
3,10,Activity F,2020-06-27 21:12:21:299,Emily,normal,normal,"-"
3,11,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:03:21:049,Sherlene,normal,normal,"-"
4,2,Activity B,2020-06-27 14:38:07:706,Doretta,normal,normal,"-"
4,3,Activity C,2020-06-27 15:36:56:790,James,normal,normal,"-"
4,4,Activity D,2020-06-27 16:23:37:693,Lourdes,normal,normal,"-"
4,5,Activity E,2020-06-27 17:18:22:675,Tiffiny,normal,normal,"-"
4,6,Activity K,2020-06-27 18:11:54:948,Pam,normal,normal,"-"
4,7,Activity M,2020-06-27 18:44:20:811,Issac,normal,normal,"-"
4,8,Activity N,2020-06-27 19:29:36:183,Sonia,normal,normal,"-"
4,9,Activity L,2020-06-27 20:27:01:568,Keven,normal,normal,"-"
4,10,Activity F,2020-06-27 21:12:35:545,Howard,normal,normal,"-"
4,11,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:03:31:049,Sherlene,normal,normal,"-"
5,2,Activity B,2020-06-27 14:19:19:875,Doretta,normal,normal,"-"
5,3,Activity C,2020-06-27 15:13:10:128,James,normal,normal,"-"
5,4,Activity D,2020-06-27 15:48:06:790,Lourdes,normal,normal,"-"
5,5,Activity E,2020-06-27 16:25:58:725,Gema,normal,normal,"-"
5,6,Activity K,2020-06-27 17:20:24:999,Melany,normal,normal,"-"
5,7,Activity O,2020-06-27 17:54:16:448,Melany,normal,normal,"-"
5,8,Activity P,2020-06-27 18:36:56:870,Sigrid,normal,normal,"-"
5,9,Activity L,2020-06-27 19:29:20:887,Amanda,normal,normal,"-"
5,10,Activity F,2020-06-27 20:24:05:820,Emily,normal,normal,"-"
5,11,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:03:41:049,Sherlene,normal,normal,"-"
6,2,Activity B,2020-06-27 14:31:44:954,Doretta,normal,normal,"-"
6,3,Activity C,2020-06-27 15:24:53:384,Brant,normal,normal,"-"
6,4,Activity D,2020-06-27 16:17:18:181,Lourdes,normal,normal,"-"
6,5,Activity E,2020-06-27 16:41:23:392,Paul,normal,normal,"-"
6,6,Activity T,2020-06-27 17:41:18:704,Ryan,normal,normal,"-"
6,7,Activity F,2020-06-27 18:26:44:050,Lisa,normal,normal,"-"
6,8,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:03:51:049,Sherlene,normal,normal,"-"
7,2,Activity B,2020-06-27 14:29:19:696,Doretta,normal,normal,"-"
7,3,Activity C,2020-06-27 15:25:54:950,Brant,normal,normal,"-"
7,4,Activity D,2020-06-27 16:24:36:411,Lourdes,normal,normal,"-"
7,5,Activity E,2020-06-27 17:10:26:454,Hugo,normal,normal,"-"
7,6,Activity G,2020-06-27 18:03:19:840,Lourdes,normal,normal,"-"
7,7,Activity H,2020-06-27 18:48:24:591,Hoyt,normal,normal,"-"
7,8,Activity I,2020-06-27 19:19:59:401,Jack,normal,normal,"-"
7,9,Activity J,2020-06-27 20:05:31:931,Sonia,normal,normal,"-"
7,10,Activity F,2020-06-27 20:36:33:594,Howard,normal,normal,"-"
7,11,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:04:01:049,Sherlene,normal,normal,"-"
8,2,Activity B,2020-06-27 14:53:25:141,Doretta,normal,normal,"-"
8,3,Activity C,2020-06-27 15:39:51:497,Brant,normal,normal,"-"
8,4,Activity D,2020-06-27 16:38:03:692,Lourdes,normal,normal,"-"
8,5,Activity E,2020-06-27 17:00:12:719,Paul,normal,normal,"-"
8,6,Activity T,2020-06-27 17:52:18:729,Ryan,normal,normal,"-"
8,7,Activity F,2020-06-27 18:34:03:912,Lisa,normal,normal,"-"
8,8,■,-,-,-,-,"-"
9,0,▶,-,-,-,-,"-"
9,1,Activity A,2020-06-27 14:04:11:049,Sherlene,normal,normal,"-"
9,2,Activity B,2020-06-27 14:39:15:633,Earl,normal,normal,"-"
9,3,Activity C,2020-06-27 15:25:56:078,James,normal,normal,"-"
9,4,Activity D,2020-06-27 16:20:17:625,Lourdes,normal,normal,"-"
9,5,Activity E,2020-06-27 16:38:42:666,Hugo,normal,normal,"-"
