case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:06:29:881,Della,normal,normal,"-"
1,2,Activity N,2020-06-27 18:01:42:982,Roy,normal,normal,"-"
1,3,Activity AE,2020-06-27 18:59:09:190,Hoyt,normal,normal,"-"
1,4,Activity AF,2020-06-27 19:29:28:123,Rossie,normal,normal,"-"
1,5,Activity O,2020-06-27 20:17:39:594,Junior,normal,normal,"-"
1,6,Activity B,2020-06-27 21:16:04:108,Deloras,normal,normal,"-"
1,7,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:06:39:881,Alyce,normal,normal,"-"
2,2,Activity N,2020-06-27 17:43:33:872,Wilton,normal,normal,"-"
2,3,Activity Y,2020-06-27 18:37:13:678,Lourdes,normal,normal,"-"
2,4,Activity AD,2020-06-27 19:28:30:719,Brant,normal,normal,"-"
2,5,Activity Z,2020-06-27 20:18:52:123,Michaele,normal,normal,"-"
2,6,Activity O,2020-06-27 21:04:46:229,Keven,normal,normal,"-"
2,7,Activity B,2020-06-27 21:41:57:983,Grayce,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:06:49:881,Della,normal,normal,"-"
3,2,Activity N,2020-06-27 17:49:24:940,Earl,normal,normal,"-"
3,3,Activity P,2020-06-27 18:36:31:853,Emily,normal,normal,"-"
3,4,Activity Q,2020-06-27 19:08:06:465,Della,normal,normal,"-"
3,5,Activity O,2020-06-27 19:48:29:687,Charles,normal,normal,"-"
3,6,Activity B,2020-06-27 20:35:16:006,Brian,normal,normal,"-"
3,7,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:06:59:881,Della,normal,normal,"-"
4,2,Activity N,2020-06-27 17:57:39:673,Brant,normal,normal,"-"
4,3,Activity R,2020-06-27 18:55:10:433,Sherell,normal,normal,"-"
4,4,Activity U,2020-06-27 19:28:10:147,Ling,normal,normal,"-"
4,5,Activity S,2020-06-27 19:52:12:526,Vickie,normal,normal,"-"
4,6,Activity O,2020-06-27 20:40:01:715,Lucy,normal,normal,"-"
4,7,Activity B,2020-06-27 21:25:16:684,Melany,normal,normal,"-"
4,8,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:09:881,Alyce,normal,normal,"-"
5,2,Activity N,2020-06-27 17:32:11:385,Brant,normal,normal,"-"
5,3,Activity AG,2020-06-27 18:22:14:805,Sandra,normal,normal,"-"
5,4,Activity AH,2020-06-27 19:10:08:523,Jamika,normal,normal,"-"
5,5,Activity O,2020-06-27 19:47:23:344,Howard,normal,normal,"-"
5,6,Activity B,2020-06-27 20:38:55:594,Deloras,normal,normal,"-"
5,7,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:07:19:881,Della,normal,normal,"-"
6,2,Activity N,2020-06-27 17:51:17:696,Roy,normal,normal,"-"
6,3,Activity AE,2020-06-27 18:44:36:591,Hoyt,normal,normal,"-"
6,4,Activity AF,2020-06-27 19:40:55:978,Rossie,normal,normal,"-"
6,5,Activity O,2020-06-27 20:08:17:789,Jamika,normal,normal,"-"
6,6,Activity B,2020-06-27 20:55:25:012,Gema,normal,normal,"-"
6,7,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:07:29:881,Della,normal,normal,"-"
7,2,Activity N,2020-06-27 17:57:41:814,Hassie,normal,normal,"-"
7,3,Activity AG,2020-06-27 18:55:23:963,Sandra,normal,normal,"-"
7,4,Activity AH,2020-06-27 19:50:38:495,Jamika,normal,normal,"-"
7,5,Activity O,2020-06-27 20:36:37:054,Howard,normal,normal,"-"
7,6,Activity B,2020-06-27 21:29:37:173,Grayce,normal,normal,"-"
7,7,■,,,,,""
8,0,▶,,,,,""
8,1,Activity A,2020-06-27 17:07:39:881,Della,normal,normal,"-"
8,2,Activity N,2020-06-27 17:58:07:636,Brant,normal,normal,"-"
8,3,Activity AG,2020-06-27 18:51:04:580,Sandra,normal,normal,"-"
8,4,Activity AH,2020-06-27 19:48:10:752,Jamika,normal,normal,"-"
8,5,Activity O,2020-06-27 20:05:48:527,Howard,normal,normal,"-"
8,6,Activity B,2020-06-27 21:00:08:241,Deloras,normal,normal,"-"
8,7,■,,,,,""
9,0,▶,,,,,""
9,1,Activity A,2020-06-27 17:07:49:881,Della,normal,normal,"-"
9,2,Activity N,2020-06-27 17:52:42:371,Brant,normal,normal,"-"
9,3,Activity AG,2020-06-27 18:48:47:527,Sandra,normal,normal,"-"
9,4,Activity AH,2020-06-27 19:40:25:749,Jamika,normal,normal,"-"
9,5,Activity O,2020-06-27 20:23:42:897,Howard,normal,normal,"-"
9,6,Activity B,2020-06-27 21:10:40:914,Deloras,normal,normal,"-"
9,7,■,,,,,""
10,0,▶,,,,,""
10,1,Activity A,2020-06-27 17:07:59:881,Della,normal,normal,"-"
10,2,Activity N,2020-06-27 18:02:46:700,Doretta,normal,normal,"-"
10,3,Activity R,2020-06-27 18:51:23:467,Sherell,normal,normal,"-"
10,4,Activity U,2020-06-27 19:40:54:726,Ling,normal,normal,"-"
10,5,Activity S,2020-06-27 20:05:21:372,Vickie,normal,normal,"-"
10,6,Activity O,2020-06-27 21:01:00:631,Hoyt,normal,normal,"-"
10,7,Activity B,2020-06-27 21:46:42:479,Deloras,normal,normal,"-"
10,8,■,,,,,""
11,0,▶,,,,,""
11,1,Activity A,2020-06-27 17:08:09:881,Della,normal,normal,"-"
11,2,Activity N,2020-06-27 17:59:23:136,Brant,normal,normal,"-"
11,3,Activity R,2020-06-27 18:44:29:076,Carmella,normal,normal,"-"
11,4,Activity U,2020-06-27 19:36:35:227,Ling,normal,normal,"-"
11,5,Activity S,2020-06-27 20:08:32:255,Vickie,normal,normal,"-"
11,6,Activity O,2020-06-27 21:06:20:186,Junior,normal,normal,"-"
11,7,Activity B,2020-06-27 22:01:49:608,Tiffiny,normal,normal,"-"
11,8,■,,,,,""
12,0,▶,,,,,""
12,1,Activity A,2020-06-27 17:08:19:881,Della,normal,normal,"-"
12,2,Activity N,2020-06-27 17:42:27:813,Jimmy,normal,normal,"-"
12,3,Activity AG,2020-06-27 18:36:54:272,Sandra,normal,normal,"-"
12,4,Activity AH,2020-06-27 19:36:40:932,Jamika,normal,normal,"-"
12,5,Activity O,2020-06-27 20:20:04:837,Howard,normal,normal,"-"
12,6,Activity B,2020-06-27 21:12:39:762,Deloras,normal,normal,"-"
12,7,■,,,,,""
13,0,▶,,,,,""
13,1,Activity A,2020-06-27 17:08:29:881,Alyce,normal,normal,"-"
13,2,Activity N,2020-06-27 17:27:40:659,Roy,normal,normal,"-"
13,3,Activity AE,2020-06-27 18:19:09:283,Hoyt,normal,normal,"-"
