case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:06:47:754,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:26:01:010,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:22:03:278,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 16:13:13:163,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 16:48:37:838,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 17:39:03:601,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 18:35:50:863,Rossie,normal,normal,"-"
1,8,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity BC,2020-06-27 14:06:57:754,Micheline,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2,2,Activity A,2020-06-27 14:53:08:231,Joe,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2,3,Activity B,2020-06-27 15:49:28:393,Deloras,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2,4,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity BZ,2020-06-27 14:07:07:754,Frances,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
3,2,Activity A,2020-06-27 14:58:21:196,Sharee,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
3,3,Activity B,2020-06-27 15:52:17:400,Steve,normal,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
3,4,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:07:17:754,Seth,normal,normal,"-"
4,2,Activity BC,2020-06-27 14:40:50:163,Micheline,normal,normal,"-"
4,3,Activity B,2020-06-27 15:37:26:360,Tiffiny,normal,normal,"-"
4,4,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:07:27:754,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 14:42:30:406,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 15:37:53:162,Elisha,normal,normal,"-"
5,4,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:07:37:754,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 14:29:47:392,Micheline,normal,normal,"-"
6,3,Activity B,2020-06-27 15:28:35:477,Tiffiny,normal,normal,"-"
6,4,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:07:47:754,Carmella,normal,normal,"-"
7,2,Activity BC,2020-06-27 15:02:25:948,Micheline,normal,normal,"-"
7,3,Activity B,2020-06-27 16:01:20:559,Tiffiny,normal,normal,"-"
7,4,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:07:57:754,Amanda,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,2,Activity E,2020-06-27 14:48:11:984,Donald,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,3,Activity C,2020-06-27 15:37:15:865,Lisa,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,4,Activity F,2020-06-27 16:19:51:144,Keven,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,5,Activity D,2020-06-27 17:09:59:464,James,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,6,Activity S,2020-06-27 17:56:55:437,Hoyt,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,7,Activity B,2020-06-27 18:43:41:032,Tiffiny,normal,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
8,8,■,-,-,-,-,"-"
9,0,▶,-,-,-,-,"-"
9,1,Activity A,2020-06-27 14:08:07:754,Micheline,normal,normal,"-"
9,2,Activity T,2020-06-27 14:29:25:141,Steve,normal,normal,"-"
9,3,Activity AC,2020-06-27 15:24:30:681,Lucy,normal,normal,"-"
9,4,Activity AE,2020-06-27 16:05:22:203,Amanda,normal,normal,"-"
9,5,Activity AD,2020-06-27 16:59:51:979,Emily,normal,normal,"-"
9,6,Activity U,2020-06-27 17:58:15:874,Hannah,normal,normal,"-"
9,7,Activity B,2020-06-27 18:36:37:246,Ronald,normal,normal,"-"
9,8,■,-,-,-,-,"-"
10,0,▶,-,-,-,-,"-"
10,1,Activity A,2020-06-27 14:08:17:754,Doretta,normal,normal,"-"
10,2,Activity C,2020-06-27 14:24:30:263,Seth,normal,normal,"-"
10,3,Activity L,2020-06-27 15:13:03:145,Pam,normal,normal,"-"
10,4,Activity N,2020-06-27 16:11:18:008,Paul,normal,normal,"-"
10,5,Activity M,2020-06-27 16:52:48:363,Jack,normal,normal,"-"
10,6,Activity D,2020-06-27 17:41:33:475,Sandra,normal,normal,"-"
