case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:06:21:465,Johnny,normal,normal,"-"
1,2,Activity C,2020-06-27 17:58:28:144,Roseanne,normal,normal,"-"
1,3,Activity D,2020-06-27 18:55:20:505,Alpha,normal,normal,"-"
1,4,Activity E,2020-06-27 19:44:34:019,Brian,normal,normal,"-"
1,5,Activity G,2020-06-27 20:44:00:833,Sandra,normal,normal,"-"
1,6,Activity F,2020-06-27 21:38:59:378,Brian,normal,normal,"-"
1,7,Activity I,2020-06-27 22:34:48:155,Hassie,normal,normal,"-"
1,8,Activity O,2020-06-27 23:24:06:370,Rossana,normal,normal,"-"
1,9,Activity P,2020-06-28 00:20:08:987,Wilton,normal,normal,"-"
1,10,Activity J,2020-06-28 01:19:33:828,Alyce,normal,normal,"-"
1,11,Activity B,2020-06-28 02:08:24:890,Della,normal,normal,"-"
1,12,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:06:31:465,Johnny,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,2,Activity C,2020-06-27 17:44:54:547,Roseanne,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,3,Activity D,2020-06-27 18:41:38:710,Alpha,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,4,Activity E,2020-06-27 19:37:30:559,Josef,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,5,Activity H,2020-06-27 20:17:33:894,Josef,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,6,Activity O,2020-06-27 21:08:54:279,Rossana,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,7,Activity F,2020-06-27 22:00:47:091,Brian,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,8,Activity I,2020-06-27 23:00:40:249,Ling,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,9,Activity P,2020-06-27 23:54:24:857,Wilton,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,10,Activity J,2020-06-28 00:28:28:190,Sherlene,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,11,Activity B,2020-06-28 01:04:14:382,Sherell,normal,anomalous,"{'shift_from': 8, 'shift_to': 5, 'size': 1}"
2,12,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:06:41:465,Doretta,normal,normal,"-"
3,2,Activity AB,2020-06-27 17:48:30:130,Junior,normal,normal,"-"
3,3,Activity AF,2020-06-27 18:37:30:267,Steve,normal,normal,"-"
3,4,Activity AC,2020-06-27 19:21:27:111,Brant,normal,normal,"-"
3,5,Activity AG,2020-06-27 19:45:09:520,Chan,normal,normal,"-"
3,6,Activity AJ,2020-06-27 20:40:34:914,James,normal,normal,"-"
3,7,Activity AH,2020-06-27 21:19:54:001,Emily,normal,normal,"-"
3,8,Activity AL,2020-06-27 21:46:09:327,Sandra,normal,normal,"-"
3,9,Activity AO,2020-06-27 22:37:06:900,Wilton,normal,normal,"-"
3,10,Activity AM,2020-06-27 23:21:24:687,Paul,normal,normal,"-"
3,11,Activity AP,2020-06-28 00:16:23:623,Sharee,normal,normal,"-"
3,12,Activity B,2020-06-28 00:33:34:943,Della,normal,normal,"-"
3,13,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:06:51:465,Jamika,normal,normal,"-"
4,2,Activity AB,2020-06-27 17:29:21:309,Brant,normal,normal,"-"
4,3,Activity AF,2020-06-27 18:21:24:216,Steve,normal,normal,"-"
4,4,Activity AC,2020-06-27 18:58:20:214,Brant,normal,normal,"-"
4,5,Activity AG,2020-06-27 19:19:06:776,Lucy,normal,normal,"-"
4,6,Activity AI,2020-06-27 20:10:22:855,Amanda,normal,normal,"-"
4,7,Activity AH,2020-06-27 21:09:25:957,Issac,normal,normal,"-"
4,8,Activity AL,2020-06-27 21:57:06:239,Sherlene,normal,normal,"-"
4,9,Activity AN,2020-06-27 22:43:22:630,Clayton,normal,normal,"-"
4,10,Activity AM,2020-06-27 23:24:19:567,Howard,normal,normal,"-"
4,11,Activity AP,2020-06-27 23:57:41:664,Keven,normal,normal,"-"
4,12,Activity B,2020-06-28 00:20:08:754,Hoyt,normal,normal,"-"
4,13,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:01:465,Doretta,normal,normal,"-"
5,2,Activity AB,2020-06-27 17:42:55:811,Junior,normal,normal,"-"
5,3,Activity AF,2020-06-27 18:34:06:909,Steve,normal,normal,"-"
5,4,Activity AC,2020-06-27 19:27:00:550,Brant,normal,normal,"-"
5,5,Activity AG,2020-06-27 20:09:54:245,Chan,normal,normal,"-"
5,6,Activity AJ,2020-06-27 21:05:38:035,Micheline,normal,normal,"-"
5,7,Activity AH,2020-06-27 21:38:02:287,Brian,normal,normal,"-"
5,8,Activity AL,2020-06-27 21:58:49:405,Earl,normal,normal,"-"
5,9,Activity AN,2020-06-27 22:47:37:233,Alyce,normal,normal,"-"
5,10,Activity AM,2020-06-27 23:21:53:272,Iluminada,normal,normal,"-"
5,11,Activity AP,2020-06-27 23:42:16:282,Jamika,normal,normal,"-"
5,12,Activity B,2020-06-28 00:38:01:984,Shandi,normal,normal,"-"
5,13,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 17:07:11:465,Keven,normal,normal,"-"
6,2,Activity C,2020-06-27 17:53:16:205,Roseanne,normal,normal,"-"
6,3,Activity D,2020-06-27 18:39:45:690,Alpha,normal,normal,"-"
6,4,Activity E,2020-06-27 19:29:01:619,Brian,normal,normal,"-"
6,5,Activity G,2020-06-27 19:46:01:750,Sandra,normal,normal,"-"
6,6,Activity F,2020-06-27 20:42:09:547,Brian,normal,normal,"-"
6,7,Activity I,2020-06-27 21:28:45:246,Shandi,normal,normal,"-"
6,8,Activity O,2020-06-27 21:56:31:686,Melany,normal,normal,"-"
6,9,Activity P,2020-06-27 22:42:09:190,Johnny,normal,normal,"-"
6,10,Activity J,2020-06-27 23:22:59:267,Chan,normal,normal,"-"
6,11,Activity B,2020-06-28 00:03:28:732,Carmella,normal,normal,"-"
6,12,■,,,,,""
7,0,▶,,,,,""
7,1,Activity A,2020-06-27 17:07:21:465,Tiffiny,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
7,2,Activity C,2020-06-27 18:01:43:289,Roseanne,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
7,3,Activity D,2020-06-27 19:00:09:155,Alpha,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
7,4,Activity E,2020-06-27 19:54:08:280,Josef,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
7,5,Activity F,2020-06-27 20:18:29:176,Brian,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
7,6,Activity H,2020-06-27 21:06:48:065,Lourdes,normal,anomalous,"{'shift_from': 6, 'shift_to': 4, 'size': 1}"
