case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 14:35:15:536,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:51:09:811,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:39:23:476,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 16:09:44:225,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 16:53:59:334,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 17:39:16:414,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 18:16:03:147,Rossie,normal,normal,"-"
1,8,■,,,,,""
2,0,▶,,,,,""
2,1,Activity BC,2020-06-27 14:35:25:536,Micheline,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,2,Activity A,2020-06-27 15:15:37:564,Joe,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,3,Activity B,2020-06-27 16:05:12:328,Deloras,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,4,■,,,,,""
3,0,▶,,,,,""
3,1,Activity BZ,2020-06-27 14:35:35:536,Frances,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,2,Activity A,2020-06-27 15:24:02:238,Sharee,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,3,Activity B,2020-06-27 16:23:03:269,Steve,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 14:35:45:536,Seth,normal,normal,"-"
4,2,Activity BC,2020-06-27 15:06:23:805,Micheline,normal,normal,"-"
4,3,Activity B,2020-06-27 15:53:39:741,Tiffiny,normal,normal,"-"
4,4,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 14:35:55:536,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 15:10:49:790,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 15:59:05:261,Elisha,normal,normal,"-"
5,4,■,,,,,""
6,0,▶,,,,,""
6,1,Activity A,2020-06-27 14:36:05:536,Joe,normal,normal,"-"
