case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,,,,,""
1,1,Activity A,2020-06-27 17:06:22:985,Doretta,normal,normal,"-"
1,2,Activity C,2020-06-27 17:37:18:872,Jack,normal,normal,"-"
1,3,Activity F,2020-06-27 18:23:55:489,Howard,normal,normal,"-"
1,4,Activity D,2020-06-27 19:13:23:970,Wilton,normal,normal,"-"
1,5,Activity I,2020-06-27 19:45:52:804,Maryellen,normal,normal,"-"
1,6,Activity K,2020-06-27 20:37:35:539,Issac,normal,normal,"-"
1,7,Activity J,2020-06-27 21:31:26:955,Velda,normal,normal,"-"
1,8,Activity B,2020-06-27 22:22:42:728,Michaele,normal,normal,"-"
1,9,■,,,,,""
2,0,▶,,,,,""
2,1,Activity A,2020-06-27 17:06:32:985,Rossana,normal,normal,"-"
2,2,Activity O,2020-06-27 17:49:11:552,Ronald,normal,normal,"-"
2,3,Activity U,2020-06-27 18:46:04:872,Velda,normal,normal,"-"
2,4,Activity X,2020-06-27 19:26:06:761,Pam,normal,normal,"-"
2,5,Activity V,2020-06-27 20:22:29:110,Maryellen,normal,normal,"-"
2,6,Activity P,2020-06-27 21:14:26:116,Ryan,normal,normal,"-"
2,7,Activity B,2020-06-27 21:59:56:380,Alpha,normal,normal,"-"
2,8,■,,,,,""
3,0,▶,,,,,""
3,1,Activity A,2020-06-27 17:06:42:985,Shandi,normal,normal,"-"
3,2,Activity Y,2020-06-27 17:52:38:717,Marilyn,normal,normal,"-"
3,3,Activity B,2020-06-27 18:42:56:834,Michaele,normal,normal,"-"
3,4,■,,,,,""
4,0,▶,,,,,""
4,1,Activity A,2020-06-27 17:06:52:985,Steve,normal,normal,"-"
4,2,Activity C,2020-06-27 17:48:44:449,Keven,normal,normal,"-"
4,3,Activity G,2020-06-27 18:42:36:038,Steve,normal,normal,"-"
4,4,Activity D,2020-06-27 19:34:49:134,Emily,normal,normal,"-"
4,5,Activity I,2020-06-27 20:19:18:933,Keven,normal,normal,"-"
4,6,Activity L,2020-06-27 21:08:50:412,Sandra,normal,normal,"-"
4,7,Activity J,2020-06-27 21:52:05:415,Gema,normal,normal,"-"
4,8,Activity B,2020-06-27 22:38:20:904,Carmella,normal,normal,"-"
4,9,■,,,,,""
5,0,▶,,,,,""
5,1,Activity A,2020-06-27 17:07:02:985,Doretta,normal,normal,"-"
