case_id,event_position,activity_name,timestamp,user,case,label,anomaly_type
1,0,▶,-,-,-,-,"-"
1,1,Activity A,2020-06-27 14:06:42:872,Micheline,normal,normal,"-"
1,2,Activity T,2020-06-27 14:29:17:469,Steve,normal,normal,"-"
1,3,Activity AC,2020-06-27 15:19:55:965,Ling,normal,normal,"-"
1,4,Activity AE,2020-06-27 15:57:45:184,Amanda,normal,normal,"-"
1,5,Activity AD,2020-06-27 16:24:11:274,Emily,normal,normal,"-"
1,6,Activity U,2020-06-27 17:17:20:684,Junior,normal,normal,"-"
1,7,Activity B,2020-06-27 18:08:21:260,Rossie,normal,normal,"-"
1,8,■,-,-,-,-,"-"
2,0,▶,-,-,-,-,"-"
2,1,Activity BC,2020-06-27 14:06:52:872,Micheline,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,2,Activity A,2020-06-27 14:52:45:988,Joe,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,3,Activity B,2020-06-27 15:47:38:438,Deloras,normal,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2,4,■,-,-,-,-,"-"
3,0,▶,-,-,-,-,"-"
3,1,Activity A,2020-06-27 14:07:02:872,Sharee,normal,normal,"-"
3,2,Activity BZ,2020-06-27 14:49:25:241,Frances,normal,normal,"-"
3,3,Activity B,2020-06-27 15:35:59:417,Steve,normal,normal,"-"
3,4,■,-,-,-,-,"-"
4,0,▶,-,-,-,-,"-"
4,1,Activity A,2020-06-27 14:07:12:872,Seth,normal,normal,"-"
4,2,Activity BC,2020-06-27 14:29:52:571,Micheline,normal,normal,"-"
4,3,Activity B,2020-06-27 15:28:24:767,Tiffiny,normal,normal,"-"
4,4,■,-,-,-,-,"-"
5,0,▶,-,-,-,-,"-"
5,1,Activity A,2020-06-27 14:07:22:872,Sharee,normal,normal,"-"
5,2,Activity BZ,2020-06-27 14:35:26:563,Issac,normal,normal,"-"
5,3,Activity B,2020-06-27 15:34:47:548,Elisha,normal,normal,"-"
5,4,■,-,-,-,-,"-"
6,0,▶,-,-,-,-,"-"
6,1,Activity A,2020-06-27 14:07:32:872,Joe,normal,normal,"-"
6,2,Activity BC,2020-06-27 14:47:53:149,Micheline,normal,normal,"-"
6,3,Activity B,2020-06-27 15:37:43:449,Tiffiny,normal,normal,"-"
6,4,■,-,-,-,-,"-"
7,0,▶,-,-,-,-,"-"
7,1,Activity A,2020-06-27 14:07:42:872,Carmella,normal,normal,"-"
7,2,Activity BC,2020-06-27 14:51:33:770,Micheline,normal,normal,"-"
7,3,Activity B,2020-06-27 15:49:07:225,Tiffiny,normal,normal,"-"
7,4,■,-,-,-,-,"-"
8,0,▶,-,-,-,-,"-"
8,1,Activity A,2020-06-27 14:07:52:872,Amanda,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,2,Activity C,2020-06-27 14:47:33:058,Lisa,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,3,Activity E,2020-06-27 15:46:41:397,Donald,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,4,Activity F,2020-06-27 16:37:23:383,Grayce,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,5,Activity D,2020-06-27 17:22:14:862,Rossana,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,6,Activity S,2020-06-27 18:09:13:601,Hoyt,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,7,Activity B,2020-06-27 18:45:06:056,Tiffiny,normal,anomalous,"{'index': [3, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Keven', 'James']}"
8,8,■,-,-,-,-,"-"
9,0,▶,-,-,-,-,"-"
9,1,Activity A,2020-06-27 14:08:02:872,Micheline,normal,normal,"-"
9,2,Activity T,2020-06-27 14:32:29:298,Steve,normal,normal,"-"
9,3,Activity AC,2020-06-27 15:29:56:806,Lucy,normal,normal,"-"
9,4,Activity AE,2020-06-27 16:11:51:817,Amanda,normal,normal,"-"
9,5,Activity AD,2020-06-27 16:34:01:594,Emily,normal,normal,"-"
9,6,Activity U,2020-06-27 17:26:29:353,Hannah,normal,normal,"-"
9,7,Activity B,2020-06-27 18:26:23:802,Ronald,normal,normal,"-"
9,8,■,-,-,-,-,"-"
10,0,▶,-,-,-,-,"-"
10,1,Activity A,2020-06-27 14:08:12:872,Doretta,normal,normal,"-"
10,2,Activity C,2020-06-27 14:23:17:664,Seth,normal,normal,"-"
10,3,Activity L,2020-06-27 15:16:59:707,Pam,normal,normal,"-"
10,4,Activity N,2020-06-27 15:59:14:325,Paul,normal,normal,"-"
10,5,Activity M,2020-06-27 16:40:42:353,Jack,normal,normal,"-"
10,6,Activity D,2020-06-27 17:31:15:189,Sandra,normal,normal,"-"
10,7,Activity S,2020-06-27 18:26:32:657,Gema,normal,normal,"-"
10,8,Activity B,2020-06-27 19:07:23:245,Ronald,normal,normal,"-"
10,9,■,-,-,-,-,"-"
11,0,▶,-,-,-,-,"-"
11,1,Activity A,2020-06-27 14:08:22:872,Amanda,normal,normal,"-"
11,2,Activity C,2020-06-27 14:47:58:010,Vickie,normal,normal,"-"
11,3,Activity L,2020-06-27 15:39:45:862,Lisa,normal,normal,"-"
11,4,Activity O,2020-06-27 16:23:48:331,Johnny,normal,normal,"-"
11,5,Activity M,2020-06-27 16:55:03:362,Maryellen,normal,normal,"-"
11,6,Activity D,2020-06-27 17:48:11:235,Shandi,normal,normal,"-"
11,7,Activity S,2020-06-27 18:32:22:381,Brian,normal,normal,"-"
11,8,Activity B,2020-06-27 18:58:46:109,Ronald,normal,normal,"-"
11,9,■,-,-,-,-,"-"
12,0,▶,-,-,-,-,"-"
12,1,Activity A,2020-06-27 14:08:32:872,Carmella,normal,normal,"-"
12,2,Activity BC,2020-06-27 15:05:55:196,Micheline,normal,normal,"-"
12,3,Activity B,2020-06-27 16:05:18:923,Tiffiny,normal,normal,"-"
12,4,■,-,-,-,-,"-"
13,0,▶,-,-,-,-,"-"
13,1,Activity A,2020-06-27 14:08:42:872,Sharee,normal,normal,"-"
13,2,Activity BZ,2020-06-27 14:25:46:706,Issac,normal,normal,"-"
13,3,Activity B,2020-06-27 15:12:49:364,Steve,normal,normal,"-"
13,4,■,-,-,-,-,"-"
14,0,▶,-,-,-,-,"-"
14,1,Activity A,2020-06-27 14:08:52:872,Steve,normal,normal,"-"
14,2,Activity C,2020-06-27 14:44:28:982,Hoyt,normal,normal,"-"
14,3,Activity L,2020-06-27 15:35:32:799,Lisa,normal,normal,"-"
14,4,Activity O,2020-06-27 16:21:53:045,Marilyn,normal,normal,"-"
14,5,Activity M,2020-06-27 16:48:23:689,Jack,normal,normal,"-"
14,6,Activity D,2020-06-27 17:42:53:195,Issac,normal,normal,"-"
14,7,Activity S,2020-06-27 18:42:36:108,Ryan,normal,normal,"-"
14,8,Activity B,2020-06-27 19:24:07:978,Deloras,normal,normal,"-"
14,9,■,-,-,-,-,"-"
15,0,▶,-,-,-,-,"-"
15,1,Activity A,2020-06-27 14:09:02:872,Joe,normal,normal,"-"
15,2,Activity BC,2020-06-27 14:32:46:285,Micheline,normal,normal,"-"
15,3,Activity B,2020-06-27 15:20:15:316,Grayce,normal,normal,"-"
15,4,■,-,-,-,-,"-"
16,0,▶,-,-,-,-,"-"
16,1,Activity A,2020-06-27 14:09:12:872,Micheline,normal,normal,"-"
16,2,Activity T,2020-06-27 14:31:34:844,Grayce,normal,normal,"-"
16,3,Activity AC,2020-06-27 15:21:55:860,Michaele,normal,normal,"-"
16,4,Activity AG,2020-06-27 16:16:04:629,Charles,normal,normal,"-"
16,5,Activity AH,2020-06-27 16:48:25:321,Doretta,normal,normal,"-"
16,6,Activity AD,2020-06-27 17:47:15:197,Brant,normal,normal,"-"
16,7,Activity U,2020-06-27 18:39:50:260,Hannah,normal,normal,"-"
16,8,Activity B,2020-06-27 19:02:47:585,Ronald,normal,normal,"-"
16,9,■,-,-,-,-,"-"
17,0,▶,-,-,-,-,"-"
17,1,Activity A,2020-06-27 14:09:22:872,Amanda,normal,normal,"-"
17,2,Activity C,2020-06-27 15:08:58:070,Della,normal,normal,"-"
